,uin,lab_score,con_score,ld_score,total,date,title
720,CD:2003-11-17:367,0.9934640522875817,1.0,1.0,0.9978213507625272,2003-11-17,Anti-social Behaviour Bill
721,CD:2003-11-18:368,0.983739837398374,1.0,0.5,0.8279132791327913,2003-11-18,Grammar Schools (Ballots and Consultation)
722,CD:2003-11-18:369,0.9880239520958084,1.0,1.0,0.9960079840319361,2003-11-18,Sexual Offences Bill [Lords]
723,CD:2003-11-18:370,0.9941176470588236,1.0,1.0,0.9980392156862745,2003-11-18,Criminal Justice (Programme)
724,CD:2003-11-18:371,0.8452722063037249,1.0,1.0,0.9484240687679083,2003-11-18,Criminal Justice Bill
725,CD:2003-11-18:372,0.8356940509915014,1.0,1.0,0.9452313503305004,2003-11-18,Criminal Justice Bill
726,CD:2003-11-18:373,0.88,1.0,1.0,0.96,2003-11-18,Criminal Justice Bill
727,CD:2003-11-18:374,0.9877675840978594,1.0,1.0,0.9959225280326197,2003-11-18,Criminal Justice Bill
728,CD:2003-11-18:375,1.0,1.0,1.0,1.0,2003-11-18,Criminal Justice Bill
729,CD:2003-11-18:376,0.9767441860465116,1.0,1.0,0.9922480620155039,2003-11-18,Criminal Justice Bill
730,CD:2003-11-18:377,1.0,0.0,1.0,0.6666666666666666,2003-11-18,Criminal Justice Bill
731,CD:2003-11-18:378,1.0,0.0,1.0,0.6666666666666666,2003-11-18,Criminal Justice Bill
732,CD:2003-11-18:379,0.9875,0.0,1.0,0.6625,2003-11-18,Criminal Justice Bill
733,CD:2003-11-19:380,0.9946808510638298,1.0,1.0,0.99822695035461,2003-11-19,Health and Social Care (Community Health and Standards) Bill (Programme) (No. 3)
734,CD:2003-11-19:381,0.6601671309192201,1.0,1.0,0.8867223769730733,2003-11-19,Health and Social Care (Community Health and Standards) Bill
735,CD:2003-11-19:382,0.8997214484679665,1.0,1.0,0.9665738161559888,2003-11-19,Health and Social Care (Community Health and Standards) Bill
736,CD:2003-11-19:383,0.9941176470588236,1.0,1.0,0.9980392156862745,2003-11-19,Health and Social Care (Community Health and Standards) Bill
737,CD:2003-11-19:384,0.9884057971014493,1.0,1.0,0.996135265700483,2003-11-19,Health and Social Care (Community Health and Standards) Bill
738,CD:2003-11-19:385,0.8840579710144928,1.0,1.0,0.9613526570048309,2003-11-19,Criminal Justice Bill
739,CD:2003-11-19:386,0.9230769230769231,1.0,1.0,0.9743589743589745,2003-11-19,Criminal Justice Bill
740,CD:2003-11-19:387,0.9473684210526315,1.0,1.0,0.9824561403508771,2003-11-19,Criminal Justice Bill
741,CD:2003-11-19:388,0.7875,1.0,1.0,0.9291666666666667,2003-11-19,Health and Social Care (Community Health and Standards) Bill
742,CD:2003-11-20:389,0.9939393939393939,1.0,1.0,0.9979797979797981,2003-11-20,Sittings of the House
743,CD:2003-11-20:390,0.993920972644377,1.0,1.0,0.9979736575481256,2003-11-20,Sittings of the House
744,CD:2003-12-03:1,0.9939393939393939,1.0,1.0,0.9979797979797981,2003-12-03,Public Sevices Health and Education
745,CD:2003-12-04:2,1.0,1.0,1.0,1.0,2003-12-04,The Economy
746,CD:2003-12-04:3,1.0,0.0,1.0,0.6666666666666666,2003-12-04,The Economy
747,CD:2003-12-04:4,1.0,1.0,1.0,1.0,2003-12-04,The Economy
748,CD:2003-12-08:5,0.9925925925925926,1.0,1.0,0.9975308641975308,2003-12-08,Planning and Compulsory Purchase Bill
749,CD:2003-12-09:6,1.0,1.0,1.0,1.0,2003-12-09,Planning and Compulsory Purchase Bill
750,CD:2003-12-09:7,0.993103448275862,1.0,1.0,0.9977011494252874,2003-12-09,Planning and Compulsory Purchase Bill
751,CD:2003-12-15:8,1.0,0.3333333333333333,1.0,0.7777777777777777,2003-12-15,Child Trust Funds Bill
752,CD:2003-12-15:9,1.0,1.0,1.0,1.0,2003-12-15,Child Trust Funds Bill
753,CD:2003-12-16:10,0.9930555555555556,1.0,1.0,0.9976851851851851,2003-12-16,European Parliamentary and Local Elections (Pilots) Bill
754,CD:2003-12-16:11,1.0,1.0,1.0,1.0,2003-12-16,European Parliamentary and Local Elections (Pilots) Bill
755,CD:2003-12-16:12,0.9932885906040269,1.0,1.0,0.9977628635346756,2003-12-16,European Parliamentary and Local Elections (Pilots) Bill
756,CD:2003-12-16:13,0.9931972789115646,1.0,1.0,0.9977324263038548,2003-12-16,European Parliamentary and Local Elections (Pilots) Bill
757,CD:2003-12-16:14,0.9863945578231292,1.0,0.9523809523809523,0.9795918367346937,2003-12-16,European Parliamentary and Local Elections (Pilots) Bill
758,CD:2003-12-17:15,0.9916317991631799,1.0,0.9411764705882353,0.9776027565838051,2003-12-17,Deferred Division
759,CD:2003-12-17:16,0.8491803278688524,0.0,1.0,0.6163934426229508,2003-12-17,"Asylum and Immigration (Treatment of Claimants, etc.) Bill"
760,CD:2003-12-17:17,0.8745874587458746,0.9836065573770492,0.9534883720930233,0.9372274627386491,2003-12-17,"Asylum and Immigration (Treatment of Claimants, etc.) Bill"
761,CD:2003-12-17:18,0.9359430604982206,1.0,1.0,0.9786476868327402,2003-12-17,"Asylum and Immigration (Treatment of Claimants, etc.) Bill"
762,CD:2004-01-05:19,1.0,1.0,1.0,1.0,2004-01-05,Traffic Management Bill
763,CD:2004-01-05:20,1.0,1.0,1.0,1.0,2004-01-05,Traffic Management Bill
764,CD:2004-01-06:21,1.0,1.0,1.0,1.0,2004-01-06,National Insurance Contributions and Statutory Payments Bill
765,CD:2004-01-07:22,1.0,1.0,1.0,1.0,2004-01-07,NHS Performance Indicators
766,CD:2004-01-07:23,1.0,1.0,1.0,1.0,2004-01-07,Care Homes
767,CD:2004-01-08:24,1.0,1.0,1.0,1.0,2004-01-08,Horserace Betting and Olympic Lottery Bill
768,CD:2004-01-12:25,1.0,1.0,1.0,1.0,2004-01-12,Housing Bill
769,CD:2004-01-12:26,1.0,1.0,1.0,1.0,2004-01-12,Housing Bill
770,CD:2004-01-13:27,1.0,0.9856115107913669,1.0,0.9952038369304557,2004-01-13,National Audit Office Report on Operation Telic
771,CD:2004-01-13:28,1.0,1.0,1.0,1.0,2004-01-13,Future of the Post Office Network
772,CD:2004-01-13:29,1.0,1.0,1.0,1.0,2004-01-13,Future of the Post Office Network
773,CD:2004-01-14:30,0.9942196531791907,1.0,1.0,0.998073217726397,2004-01-14,Employment Relations Bill
774,CD:2004-01-14:31,0.9940476190476191,1.0,1.0,0.998015873015873,2004-01-14,Employment Relations Bill
775,CD:2004-01-19:32,0.9929824561403509,1.0,1.0,0.9976608187134502,2004-01-19,Civil Contingencies Bill
776,CD:2004-01-20:33,1.0,1.0,1.0,1.0,2004-01-20,Crown Employment (Nationality)
777,CD:2004-01-21:34,0.9938650306748467,1.0,1.0,0.9979550102249489,2004-01-21,Case for a Civil Service Bill
778,CD:2004-01-21:35,1.0,1.0,1.0,1.0,2004-01-21,Scottish Constituencies (Members' Voting Rights)
779,CD:2004-01-21:36,1.0,1.0,1.0,1.0,2004-01-21,Scottish Constituencies (Members' Voting Rights)
780,CD:2004-01-26:37,1.0,1.0,1.0,1.0,2004-01-26,Fire and Rescue Services Bill
781,CD:2004-01-27:38,0.6292428198433421,1.0,1.0,0.8764142732811141,2004-01-27,Higher Education Bill
782,CD:2004-01-27:39,0.967032967032967,1.0,1.0,0.989010989010989,2004-01-27,Higher Education Bill
783,CD:2004-02-02:40,0.9929577464788732,1.0,1.0,0.9976525821596244,2004-02-02,Horserace Betting and Olympic Lottery Bill
784,CD:2004-02-02:41,0.9930313588850174,1.0,1.0,0.9976771196283392,2004-02-02,Horserace Betting and Olympic Lottery Bill
785,CD:2004-02-03:42,0.9938650306748467,1.0,1.0,0.9979550102249489,2004-02-03,Child Trust Funds Bill
786,CD:2004-02-03:43,1.0,1.0,1.0,1.0,2004-02-03,Child Trust Funds Bill
787,CD:2004-02-05:44,1.0,1.0,1.0,1.0,2004-02-05,Higher Education Bill (Programme) (No. 2)
788,CD:2004-02-05:45,1.0,1.0,1.0,1.0,2004-02-05,Police
789,CD:2004-02-05:46,1.0,1.0,1.0,1.0,2004-02-05,Local Government Finance
790,CD:2004-02-09:47,0.9931506849315068,1.0,1.0,0.997716894977169,2004-02-09,Scottish Parliament (Constituencies) Bill
791,CD:2004-02-09:48,0.9930555555555556,1.0,0.9333333333333333,0.975462962962963,2004-02-09,Scottish Parliament (Constituencies) Bill
792,CD:2004-02-09:49,0.9928057553956835,1.0,1.0,0.9976019184652278,2004-02-09,Scottish Parliament (Constituencies) Bill
793,CD:2004-02-10:50,0.9933774834437086,1.0,1.0,0.9977924944812363,2004-02-10,The Environment
794,CD:2004-02-10:51,1.0,1.0,1.0,1.0,2004-02-10,Local Taxation
795,CD:2004-02-11:52,1.0,0.8666666666666667,1.0,0.9555555555555556,2004-02-11,Northern Ireland
796,CD:2004-02-11:53,0.985663082437276,1.0,1.0,0.9952210274790919,2004-02-11,Regional Assemblies
797,CD:2004-02-11:54,0.9926470588235294,1.0,1.0,0.9975490196078431,2004-02-11,Regional Assemblies
798,CD:2004-02-23:55,1.0,0.1111111111111111,1.0,0.7037037037037037,2004-02-23,Gender Recognition Bill
799,CD:2004-02-24:56,0.9936708860759493,1.0,1.0,0.9978902953586498,2004-02-24,Pension Scheme Wind-ups
800,CD:2004-02-24:57,0.9935483870967742,1.0,1.0,0.9978494623655915,2004-02-24,Pension Scheme Wind-ups
801,CD:2004-02-25:58,0.35714285714285715,0.978021978021978,0.3548387096774194,0.5633345149474182,2004-02-25,School Admissions (Prohibition of Religious Discrimination
802,CD:2004-02-25:59,0.9548387096774194,0.5,1.0,0.8182795698924732,2004-02-25,"Anti-terrorism, Crime and Security"
803,CD:2004-02-26:60,1.0,1.0,1.0,1.0,2004-02-26,Employment Relations Bill [Money]
804,CD:2004-03-01:61,0.9741100323624595,1.0,1.0,0.9913700107874864,2004-03-01,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill"
805,CD:2004-03-01:62,0.8433734939759037,0.9692307692307692,1.0,0.9375347544022242,2004-03-01,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill"
806,CD:2004-03-01:63,0.7891566265060241,1.0,1.0,0.929718875502008,2004-03-01,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill"
807,CD:2004-03-01:64,0.9869706840390879,1.0,1.0,0.995656894679696,2004-03-01,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill"
808,CD:2004-03-01:65,0.8461538461538461,0.0,1.0,0.6153846153846154,2004-03-01,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill"
809,CD:2004-03-01:66,0.9936102236421726,1.0,1.0,0.9978700745473909,2004-03-01,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill"
810,CD:2004-03-01:67,0.9225806451612903,1.0,1.0,0.9741935483870968,2004-03-01,"Asylum and Immigration (Treatment of Claimants, Etc.) Bill"
811,CD:2004-03-02:68,0.9940476190476191,1.0,1.0,0.998015873015873,2004-03-02,Pensions Bill
812,CD:2004-03-02:69,0.9939024390243902,1.0,1.0,0.9979674796747968,2004-03-02,Pensions Bill
813,CD:2004-03-02:70,1.0,1.0,1.0,1.0,2004-03-02,Pensions Bill
814,CD:2004-03-03:71,0.9921568627450981,1.0,1.0,0.9973856209150327,2004-03-03,Deferred Division
815,CD:2004-03-03:72,0.9938271604938271,1.0,1.0,0.9979423868312757,2004-03-03,Trade Justice for the Developing World
816,CD:2004-03-03:73,1.0,1.0,1.0,1.0,2004-03-03,Protection of Vulnerable Children
817,CD:2004-03-03:74,1.0,1.0,1.0,1.0,2004-03-03,Protection of Vulnerable Children
818,CD:2004-03-03:75,1.0,0.9826086956521739,1.0,0.9942028985507246,2004-03-03,Protection of Vulnerable Children
819,CD:2004-03-08:76,1.0,1.0,1.0,1.0,2004-03-08,Points of Order
820,CD:2004-03-08:77,0.9923664122137404,1.0,1.0,0.9974554707379135,2004-03-08,European Parliamentary and Local Elections (Pilots) Bill
821,CD:2004-03-08:78,0.9923371647509579,1.0,1.0,0.9974457215836526,2004-03-08,European Parliamentary and Local Elections (Pilots) Bill
822,CD:2004-03-08:79,0.9922779922779923,1.0,1.0,0.9974259974259975,2004-03-08,European Parliamentary and Local Elections (Pilots) Bill
823,CD:2004-03-09:80,0.9647887323943662,1.0,1.0,0.988262910798122,2004-03-09,Iraq (Attorney-General's Advice)
824,CD:2004-03-09:81,1.0,1.0,1.0,1.0,2004-03-09,Young People and Democracy
825,CD:2004-03-09:82,1.0,1.0,1.0,1.0,2004-03-09,Young People and Democracy
826,CD:2004-03-10:83,1.0,1.0,1.0,1.0,2004-03-10,Justice (Northern Ireland) Bill [Lords]
827,CD:2004-03-10:84,1.0,1.0,1.0,1.0,2004-03-10,Justice (Northern Ireland) Bill [Lords]
828,CD:2004-03-10:85,1.0,1.0,1.0,1.0,2004-03-10,Justice (Northern Ireland) Bill [Lords]
829,CD:2004-03-15:86,0.9921259842519685,1.0,1.0,0.9973753280839895,2004-03-15,Fire and Rescue Services Bill
830,CD:2004-03-15:87,0.9928571428571429,1.0,1.0,0.9976190476190476,2004-03-15,Fire and Rescue Services Bill
831,CD:2004-03-15:88,0.9923664122137404,1.0,1.0,0.9974554707379135,2004-03-15,Fire and Rescue Services Bill
832,CD:2004-03-15:89,0.9924242424242424,1.0,1.0,0.9974747474747474,2004-03-15,Fire and Rescue Services Bill
833,CD:2004-03-16:90,0.9929577464788732,1.0,1.0,0.9976525821596244,2004-03-16,Traffic Management Bill
834,CD:2004-03-16:91,0.9928057553956835,1.0,1.0,0.9976019184652278,2004-03-16,Traffic Management Bill
835,CD:2004-03-16:92,0.9927272727272727,1.0,1.0,0.9975757575757576,2004-03-16,Traffic Management Bill
836,CD:2004-03-16:93,0.9929078014184397,1.0,1.0,0.9976359338061466,2004-03-16,Traffic Management Bill
837,CD:2004-03-16:94,1.0,1.0,1.0,1.0,2004-03-16,European Parliamentary and Local Elections (Pilots) Bill
838,CD:2004-03-16:95,1.0,1.0,1.0,1.0,2004-03-16,European Parliamentary and Local Elections (Pilots) Bill
839,CD:2004-03-16:96,1.0,1.0,1.0,1.0,2004-03-16,European Parliamentary and Local Elections (Pilots) Bill
840,CD:2004-03-23:100,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
841,CD:2004-03-23:101,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
842,CD:2004-03-23:102,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
843,CD:2004-03-23:103,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
844,CD:2004-03-23:104,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
845,CD:2004-03-23:105,1.0,0.0,1.0,0.6666666666666666,2004-03-23,Budget Resolutions and Economic Situation
846,CD:2004-03-23:97,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
847,CD:2004-03-23:98,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
848,CD:2004-03-23:99,1.0,1.0,1.0,1.0,2004-03-23,Budget Resolutions and Economic Situation
849,CD:2004-03-24:106,0.9921259842519685,1.0,1.0,0.9973753280839895,2004-03-24,Deferred Division
850,CD:2004-03-24:107,1.0,1.0,1.0,1.0,2004-03-24,Post Office Services
851,CD:2004-03-24:108,1.0,1.0,1.0,1.0,2004-03-24,Post Office Services
852,CD:2004-03-24:109,0.9932885906040269,1.0,0.9565217391304348,0.9832701099114871,2004-03-24,European Parliamentary and Local Elections (Pilots) Bill
853,CD:2004-03-25:110,1.0,1.0,1.0,1.0,2004-03-25,Employment Relations Bill (Programme) (No. 3)
854,CD:2004-03-26:111,1.0,1.0,1.0,1.0,2004-03-26,Genetically Modified Organisms Bill
855,CD:2004-03-29:112,0.9867986798679867,1.0,1.0,0.9955995599559956,2004-03-29,European Parliamentary and Local Elections (Pilots) Bill
856,CD:2004-03-29:113,0.9933993399339934,1.0,1.0,0.9977997799779978,2004-03-29,Employment Relations Bill
857,CD:2004-03-29:114,0.9935691318327974,1.0,1.0,0.9978563772775991,2004-03-29,Employment Relations Bill
858,CD:2004-03-29:115,1.0,1.0,1.0,1.0,2004-03-29,Employment Relations Bill
859,CD:2004-03-30:116,0.9938461538461538,1.0,1.0,0.997948717948718,2004-03-30,Immigration Entry Clearance Standards
860,CD:2004-03-30:117,0.9938080495356038,1.0,1.0,0.9979360165118679,2004-03-30,EU Constitution Referendum
861,CD:2004-03-30:118,0.9937106918238994,1.0,1.0,0.9979035639412999,2004-03-30,EU Constitution Referendum
862,CD:2004-03-30:119,0.9932203389830508,1.0,1.0,0.9977401129943503,2004-03-30,European Parliamentary and Local Elections (Pilots) Bill
863,CD:2004-03-31:120,0.9943019943019943,1.0,1.0,0.9981006647673314,2004-03-31,Higher Education Bill (Programme) (No. 4)
864,CD:2004-03-31:121,1.0,1.0,1.0,1.0,2004-03-31,Higher Education Bill
865,CD:2004-03-31:122,1.0,1.0,1.0,1.0,2004-03-31,Higher Education Bill
866,CD:2004-03-31:123,0.7057220708446866,1.0,1.0,0.9019073569482289,2004-03-31,Higher Education Bill
867,CD:2004-03-31:124,1.0,0.0,1.0,0.6666666666666666,2004-03-31,Higher Education Bill
868,CD:2004-03-31:125,0.8888888888888888,1.0,1.0,0.9629629629629629,2004-03-31,Higher Education Bill
869,CD:2004-04-19:126,1.0,1.0,1.0,1.0,2004-04-19,Planning and Compulsory Purchase Bill (Programme) (No. 2)
870,CD:2004-04-19:127,0.993006993006993,1.0,1.0,0.9976689976689976,2004-04-19,Planning and Compulsory Purchase Bill
871,CD:2004-04-19:128,1.0,1.0,1.0,1.0,2004-04-19,Planning and Compulsory Purchase Bill
872,CD:2004-04-19:129,0.992619926199262,1.0,1.0,0.997539975399754,2004-04-19,Planning and Compulsory Purchase Bill
873,CD:2004-04-19:130,0.9927007299270073,1.0,1.0,0.9975669099756691,2004-04-19,Planning and Compulsory Purchase Bill
874,CD:2004-04-19:131,0.9927536231884058,1.0,1.0,0.9975845410628019,2004-04-19,Planning and Compulsory Purchase Bill
875,CD:2004-04-19:132,0.9925650557620818,1.0,1.0,0.9975216852540273,2004-04-19,Planning and Compulsory Purchase Bill
876,CD:2004-04-20:133,0.9933110367892977,1.0,1.0,0.9977703455964325,2004-04-20,Finance Bill
877,CD:2004-04-21:134,0.9932885906040269,1.0,1.0,0.9977628635346756,2004-04-21,Doctors' Hours
878,CD:2004-04-21:135,0.9934426229508196,1.0,1.0,0.9978142076502733,2004-04-21,London
879,CD:2004-04-21:136,0.9933110367892977,1.0,1.0,0.9977703455964325,2004-04-21,London
880,CD:2004-04-22:137,0.9849624060150376,0.5185185185185185,1.0,0.8344936415111853,2004-04-22,Points of Order
881,CD:2004-04-22:138,0.8627450980392157,0.2,0.7272727272727273,0.5966726084373143,2004-04-22,Security Screen
882,CD:2004-04-22:139,0.49019607843137253,0.3898305084745763,0.6521739130434783,0.5107334999831424,2004-04-22,Security Screen
883,CD:2004-04-22:140,0.5769230769230769,0.23636363636363636,0.3333333333333333,0.38220668220668214,2004-04-22,Security Screen
884,CD:2004-04-23:141,1.0,1.0,1.0,1.0,2004-04-23,Protective Headgear for Young Cyclists Bill
885,CD:2004-04-26:142,0.9926739926739927,1.0,1.0,0.9975579975579976,2004-04-26,Justice (Northern Ireland) Bill [Lords]
886,CD:2004-04-26:143,1.0,1.0,1.0,1.0,2004-04-26,Justice (Northern Ireland) Bill [Lords]
887,CD:2004-04-26:144,0.9923076923076923,1.0,1.0,0.9974358974358974,2004-04-26,Justice (Northern Ireland) Bill [Lords]
888,CD:2004-04-26:145,0.9918367346938776,1.0,1.0,0.9972789115646258,2004-04-26,Justice (Northern Ireland) Bill [Lords]
889,CD:2004-04-26:146,0.9920318725099602,1.0,1.0,0.99734395750332,2004-04-26,Justice (Northern Ireland) Bill [Lords]
890,CD:2004-04-26:147,0.9923664122137404,1.0,1.0,0.9974554707379135,2004-04-26,Justice (Northern Ireland) Bill [Lords]
891,CD:2004-04-27:148,0.9932203389830508,1.0,1.0,0.9977401129943503,2004-04-27,Finance Bill
892,CD:2004-04-27:149,0.993127147766323,1.0,1.0,0.997709049255441,2004-04-27,Finance Bill
893,CD:2004-04-27:150,0.9927797833935018,1.0,1.0,0.9975932611311672,2004-04-27,Finance Bill
894,CD:2004-04-28:151,1.0,1.0,1.0,1.0,2004-04-28,Finance Bill
895,CD:2004-04-28:152,0.9929328621908127,1.0,1.0,0.9976442873969376,2004-04-28,Finance Bill
896,CD:2004-04-28:153,0.9932203389830508,1.0,1.0,0.9977401129943503,2004-04-28,Finance Bill
897,CD:2004-04-29:154,1.0,1.0,1.0,1.0,2004-04-29,Planning and Compulsory Purchase Bill
898,CD:2004-04-29:155,1.0,1.0,1.0,1.0,2004-04-29,Planning and Compulsory Purchase Bill
899,CD:2004-04-29:156,0.9914893617021276,1.0,1.0,0.9971631205673758,2004-04-29,Animal and Plant Diseases
900,CD:2004-05-04:157,0.9421221864951769,1.0,1.0,0.9807073954983924,2004-05-04,Scottish Parliament (Constituencies) Bill
901,CD:2004-05-04:158,1.0,1.0,1.0,1.0,2004-05-04,Scottish Parliament (Constituencies) Bill
902,CD:2004-05-05:159,1.0,1.0,1.0,1.0,2004-05-05,Housing
903,CD:2004-05-05:160,1.0,1.0,1.0,1.0,2004-05-05,Housing
904,CD:2004-05-06:161,0.9920634920634921,1.0,1.0,0.9973544973544973,2004-05-06,Armed Forces (Pensions and Compensation) Bill
905,CD:2004-05-06:162,1.0,1.0,1.0,1.0,2004-05-06,Armed Forces (Pensions and Compensation) Bill
906,CD:2004-05-06:163,1.0,1.0,0.8888888888888888,0.9629629629629629,2004-05-06,Armed Forces (Pensions and Compensation) Bill
907,CD:2004-05-11:164,1.0,1.0,1.0,1.0,2004-05-11,Housing Bill (Programme) (No. 2)
908,CD:2004-05-11:165,0.9930313588850174,1.0,1.0,0.9976771196283392,2004-05-11,Housing Bill
909,CD:2004-05-11:166,0.993006993006993,1.0,1.0,0.9976689976689976,2004-05-11,Housing Bill
910,CD:2004-05-11:167,0.9929577464788732,1.0,1.0,0.9976525821596244,2004-05-11,Housing Bill
911,CD:2004-05-11:168,1.0,1.0,1.0,1.0,2004-05-11,Housing Bill
912,CD:2004-05-11:169,0.9863013698630136,0.5833333333333334,1.0,0.856544901065449,2004-05-11,Visitor Facilities
913,CD:2004-05-11:170,1.0,0.9090909090909091,0.8333333333333334,0.9141414141414143,2004-05-11,Visitor Facilities
914,CD:2004-05-12:171,0.975,0.3411764705882353,0.6756756756756757,0.6639507154213037,2004-05-12,Deferred Division
915,CD:2004-05-12:172,1.0,1.0,1.0,1.0,2004-05-12,Age-Related Payments Bill
916,CD:2004-05-13:173,1.0,1.0,1.0,1.0,2004-05-13,Child Trust Funds Bill (Programme) (No. 3)
917,CD:2004-05-13:174,1.0,1.0,1.0,1.0,2004-05-13,Child Trust Funds Bill
918,CD:2004-05-14:175,1.0,1.0,1.0,1.0,2004-05-14,House Motion
919,CD:2004-05-17:176,0.9424460431654677,0.9655172413793104,1.0,0.9693210948482593,2004-05-17,Iraq
920,CD:2004-05-17:177,1.0,1.0,1.0,1.0,2004-05-17,Local Government Finance
921,CD:2004-05-17:178,1.0,1.0,1.0,1.0,2004-05-17,Local Government Finance
922,CD:2004-05-18:179,1.0,1.0,1.0,1.0,2004-05-18,Pensions Bill (Programme) (No. 3)
923,CD:2004-05-18:180,1.0,1.0,1.0,1.0,2004-05-18,Pensions Bill
924,CD:2004-05-19:181,0.9881656804733728,1.0,1.0,0.9960552268244576,2004-05-19,Pensions Bill
925,CD:2004-05-21:182,0.2,1.0,1.0,0.7333333333333334,2004-05-21,Town and Country Planning (Telecommunications Masts) Bill
926,CD:2004-05-24:183,0.9929078014184397,1.0,1.0,0.9976359338061466,2004-05-24,Civil Contingencies Bill
927,CD:2004-05-24:184,0.9928571428571429,1.0,1.0,0.9976190476190476,2004-05-24,Civil Contingencies Bill
928,CD:2004-05-24:185,0.9927797833935018,1.0,1.0,0.9975932611311672,2004-05-24,Civil Contingencies Bill
929,CD:2004-05-24:186,1.0,0.0,1.0,0.6666666666666666,2004-05-24,Civil Contingencies Bill
930,CD:2004-05-24:187,0.9855072463768116,0.8933333333333333,0.2222222222222222,0.7003542673107891,2004-05-24,Civil Contingencies Bill
931,CD:2004-05-25:188,0.972972972972973,0.6170212765957447,1.0,0.8633314165229059,2004-05-25,Gender Recognition Bill [Lords]
932,CD:2004-05-25:189,1.0,0.32142857142857145,1.0,0.7738095238095237,2004-05-25,Gender Recognition Bill [Lords]
933,CD:2004-05-25:190,0.9938080495356038,1.0,1.0,0.9979360165118679,2004-05-25,Gender Recognition Bill [Lords]
934,CD:2004-05-26:191,0.9936908517350158,0.983739837398374,1.0,0.9924768963777967,2004-05-26,Local Government Finance
935,CD:2004-05-26:192,1.0,1.0,1.0,1.0,2004-05-26,Town Planning
936,CD:2004-06-07:193,1.0,1.0,1.0,1.0,2004-06-07,Nomination of Select Committees
937,CD:2004-06-07:194,1.0,1.0,1.0,1.0,2004-06-07,Nomination of Select Committees
938,CD:2004-06-08:195,1.0,1.0,1.0,1.0,2004-06-08,Age-Related Payments Bill
939,CD:2004-06-15:196,1.0,1.0,0.3125,0.7708333333333334,2004-06-15,Trade Unions (Political Funds) Reform
940,CD:2004-06-15:197,0.992831541218638,1.0,1.0,0.997610513739546,2004-06-15,Transport
941,CD:2004-06-21:198,1.0,1.0,1.0,1.0,2004-06-21,Health Protection Agency Bill [Lords]
942,CD:2004-06-22:199,0.9933333333333333,1.0,1.0,0.9977777777777778,2004-06-22,Electoral System
943,CD:2004-06-22:200,0.992831541218638,1.0,1.0,0.997610513739546,2004-06-22,NHS Recruitment and Retention
944,CD:2004-06-23:201,1.0,1.0,1.0,1.0,2004-06-23,Parliamentary Contributory Pension Fund
945,CD:2004-06-23:202,0.9933993399339934,1.0,1.0,0.9977997799779978,2004-06-23,Higher Education Bill
946,CD:2004-06-23:203,0.9934426229508196,1.0,1.0,0.9978142076502733,2004-06-23,Higher Education Bill
947,CD:2004-06-23:204,0.9328859060402684,1.0,1.0,0.9776286353467561,2004-06-23,Higher Education Bill
948,CD:2004-06-23:205,0.9933333333333333,1.0,1.0,0.9977777777777778,2004-06-23,Higher Education Bill
949,CD:2004-06-23:206,1.0,1.0,1.0,1.0,2004-06-23,Higher Education Bill
950,CD:2004-06-23:207,0.9647887323943662,1.0,1.0,0.988262910798122,2004-06-23,Higher Education Bill
951,CD:2004-06-28:208,0.8576779026217228,0.46875,0.4482758620689655,0.5915679215635629,2004-06-28,Human Tissue Bill
952,CD:2004-06-30:209,0.9929328621908127,1.0,1.0,0.9976442873969376,2004-06-30,Regional Government
953,CD:2004-06-30:210,1.0,1.0,1.0,1.0,2004-06-30,Business Deregulation
954,CD:2004-06-30:211,1.0,1.0,0.9310344827586207,0.9770114942528735,2004-06-30,Business Deregulation
955,CD:2004-07-05:212,0.9920318725099602,1.0,1.0,0.99734395750332,2004-07-05,Postal Services
956,CD:2004-07-05:213,1.0,1.0,1.0,1.0,2004-07-05,Personal Indebtedness and Savings
957,CD:2004-07-05:214,0.9923664122137404,1.0,1.0,0.9974554707379135,2004-07-05,Personal Indebtedness and Savings
958,CD:2004-07-06:215,0.9922480620155039,1.0,1.0,0.9974160206718347,2004-07-06,Finance Bill
959,CD:2004-07-06:216,0.9919678714859438,1.0,1.0,0.9973226238286479,2004-07-06,Finance Bill
960,CD:2004-07-07:217,0.9838056680161943,1.0,1.0,0.9946018893387314,2004-07-07,Deferred Division
961,CD:2004-07-07:218,0.9919354838709677,1.0,0.0,0.6639784946236559,2004-07-07,Finance Bill
962,CD:2004-07-07:219,0.9923954372623575,1.0,1.0,0.9974651457541192,2004-07-07,Finance Bill
