568,date,division number_x,title,uin,uri_x,56,division number_y,uri_y
,2014-05-12,,"Criminal Justice and Courts Bill (Programme) (No. 2). New Clause NC22 brought up, and read the first time. Q. put, That the Clause be read a second time. Q. accordingly negatived.",CD:2014-05-12:270,,no,270.0,http://data.parliament.uk/resources/105668
,2014-05-12,,Criminal Justice and Courts Bill (Programme) (No. 2). That New Clause NC 38 be added to the Bill (New Clause selected by the Speaker for separate decision). Q. accordingly negatived.,CD:2014-05-12:271,,no,271.0,http://data.parliament.uk/resources/105669
,2014-05-12,,Criminal Justice and Courts Bill (Programme) (No. 2). That New Clause NC 15 be added to the Bill (New Clause selected by the Speaker for separate decision). Q. accordingly negatived.,CD:2014-05-12:272,,no,272.0,http://data.parliament.uk/resources/105670
,2014-05-12,,"Criminal Justice and Courts Bill (Programme) (No. 2). Amdt 18 proposed. Q. put, That the Amdt be made.Q. accordingly negatived.",CD:2014-05-12:273,,no,273.0,http://data.parliament.uk/resources/105671
,2014-05-06,,"Wales Bill: Committee of the whole House (2nd allocated day). Question put, That Amendment 40 be made. Question accordingly negatived.",CD:2014-05-06:261,,no,261.0,http://data.parliament.uk/resources/105659
,2014-05-06,,"Wales Bill: Committee of the whole House (2nd allocated day). Question put, That Amendment 35 be made. Question accordingly negatived.",CD:2014-05-06:262,,no,262.0,http://data.parliament.uk/resources/105660
,2014-04-30,,"Wales Bill: Committee of the whole House (1st allocated day). New Clause NC4 brought up, and read the first time. Q. put, That the new Clause NC4 be read a second time. Q. accordingly negatived.",CD:2014-04-30:259,,no,259.0,http://data.parliament.uk/resources/105657
,2014-04-30,,Wales Bill: Committee of the whole House (1st allocated day). That Amdt. 1 be made (Amdt. selected by the Chair for separate decision). The Committee divided. Q. accordingly negatived.,CD:2014-04-30:260,,no,260.0,http://data.parliament.uk/resources/105658
,2014-04-29,,"Defence Reform Bill: Consideration of Lords Amdts. The Dep. Spkr announced that Lords Amdt. 7 engaged Commons financial privilege. Lords Amdt. 7. Amdt. (a) proposed. Q. put, That the Amdt. be made. Q. acc. negatived.",CD:2014-04-29:256,,no,256.0,http://data.parliament.uk/resources/105654
,2014-04-28,,"High Speed Rail (London - West Midlands) Bill: Second Reading (resumed). Question again proposed, That the Amendment be made. Question put. Question accordingly negatived.",CD:2014-04-28:254,,no,254.0,http://data.parliament.uk/resources/105652
,2014-04-01,,"Finance (No. 2) Bill: Second Reading. Motion made and Q. proposed, That the Finance (No. 2) Bill be now read a second time. Q. put, That the Amendment [see V&P] be made. Q. accordingly negatived.",CD:2014-04-01:241,,no,241.0,http://data.parliament.uk/resources/105639
,2014-03-12,,"Intellectual Property Bill [Lords]: Consideration of the Bill, as amended in the PBC. New Clause NC1 brought up, and read the first time. Q. put, That the Clause be read a second time. Q. accordingly negatived.",CD:2014-03-12:231,,no,231.0,http://data.parliament.uk/resources/105629
,2014-03-11,,"Care Bill [Lords]: Further consideration of the Bill, as amended in the PBC. That New Clause NC25 be added to the Bill (Q. on a new Clause selected by the Speaker for separate decision). Q. acc. Negatived.
",CD:2014-03-11:227,,no,227.0,http://data.parliament.uk/resources/105625
,2014-03-11,,"Care Bill [Lords]: Further consideration of the Bill, as amended in the PBC. That Amdt. 29 be made (Q. on an Amendment selected by the Speaker for separate decision). Q. accordingly negatived.",CD:2014-03-11:228,,no,228.0,http://data.parliament.uk/resources/105626
,2014-03-11,,"Care Bill [Lords]: Further consideration of the Bill, as amended in the PBC. New Clause NC16 brought up, and read the first time. Q. put, That NC16 be read a second time. Q. acc. negatived.",CD:2014-03-11:229,,no,229.0,http://data.parliament.uk/resources/105627
,2014-03-11,,"Care Bill [Lords]: Further consideration of the Bill, as amended in the PBC. That Amdt. 30 be made (Q. on an Amdt. selected by the Speaker for separate decision). Q. acc. negatived.",CD:2014-03-11:230,,no,230.0,http://data.parliament.uk/resources/105628
,2014-03-10,,"Care Bill [Lords]: Consideration of the Bill, as amended in the PBC. That New Clause NC9 be added to the Bill (Q. on new Clause selected by the Speaker for separate decision). Q. acc. negatived.",CD:2014-03-10:222,,no,222.0,http://data.parliament.uk/resources/105620
,2014-03-10,,"Care Bill [Lords]: Consideration of the Bill, as amended in the PBC. That New Clause NC11 be added to the Bill (Q. on new Clause selected by the Speaker for separate decision). Q. acc. negatived.",CD:2014-03-10:223,,no,223.0,http://data.parliament.uk/resources/105621
,2014-03-10,,"Care Bill [Lords]: Consideration of the Bill, as amended in the PBC. That New Clause NC19 be added to the Bill (Q. on new Clause selected by the Speaker for separate decision). Q. acc. negatived.",CD:2014-03-10:224,,no,224.0,http://data.parliament.uk/resources/105622
,2014-03-10,,"Care Bill [Lords]: Consideration of the Bill, as amended in the PBC. New Clause NC27 brought up, and read the first time. Q. put, That the Clause be read a second time. Q. acc. negatived.",CD:2014-03-10:225,,no,225.0,http://data.parliament.uk/resources/105623
,2014-03-10,,"Care Bill [Lords]: Consideration of the Bill, as amended in the PBC. That Amendment 19 be made (Amendment selected by the Speaker for separate decision). Q. acc. negatived.",CD:2014-03-10:226,,no,226.0,http://data.parliament.uk/resources/105624
,2014-02-26,,"Opp. Day: Housing Benefit (Transitional Provisions) (Amdmt.) Regulations 2014 (S.I., 2014, No. 212). Motion [see V&P] made and Q. proposed. Question accordingly negatived.",CD:2014-02-26:214,,no,214.0,http://data.parliament.uk/resources/105612
,2014-02-11,,"Opp Day debate:Fairness and inequality;(20th allotted day (SO No. 14)); Motion made and Question proposed, Question accordingly put. Question accordingly negatived.



",CD:2014-02-11:209,,no,209.0,http://data.parliament.uk/resources/105607
,2014-02-05,,"Opposition Day: Leader of the Opposition (unallotted day). NHS. Motion [see V&P] made and Question proposed. Amendment [see V&P] moved. Question put, That the original words stand part of the Question. Question accordingly negatived.",CD:2014-02-05:204,,no,204.0,http://data.parliament.uk/resources/105602
,2014-02-05,,Opposition Day: Leader of the Opposition (unallotted day). Job insecurity. Motion [see V&P] made and Question proposed. Question accordingly put. Question accordingly negatived.,CD:2014-02-05:206,,no,206.0,http://data.parliament.uk/resources/105604
,2014-01-30,,"Immigration Bill: Consideration of the Bill, as amended in the PBC. That Amendment 1 be made (Question on Amendment selected for separate decision). Question accordingly negatived.",CD:2014-01-30:200,,no,200.0,http://data.parliament.uk/resources/105598
,2014-01-29,,"Opposition Day: Leader of the Opposition (19th allotted day). Teaching quality. Motion [see V&P] made and Question proposed. Amendment [see V&P] moved. Question put, That the original words stand part of the Question. Question accordingly negatived.
",CD:2014-01-29:196,,no,196.0,http://data.parliament.uk/resources/105594
,2014-01-27,,"European Union (Approvals) Bill [Lords]:Clause 1 (Approval of draft decisions under Article 352 of TFEU); Amd 4 proposed; Question put, Question accordingly negatived

",CD:2014-01-27:193,,no,193.0,http://data.parliament.uk/resources/105591
,2014-01-27,,"European Union (Approvals) Bill [Lords]: Clause 2 (Extent, commencement and short title); Question put, That Amd 3 be made; Question accordingly negatived

",CD:2014-01-27:194,,no,194.0,http://data.parliament.uk/resources/105592
,2014-01-21,,"
Opp Day: Pub Companies, (18th allotted day (SO No. 14)), Motion made and Question proposed, Question put, Question accordingly negatived
",CD:2014-01-21:183,,no,183.0,http://data.parliament.uk/resources/105581
,2014-01-21,,"Opp Day: Terrorism Prevention and Investigation Measures. Motion made and Question proposed, (SO No. 36). Question put, that the question be now put. Question agreed to. Question accordingly put. Question accordingly negatived.",CD:2014-01-21:185,,no,185.0,http://data.parliament.uk/resources/105583
,2014-01-15,,"Opp Day: (SO No. 14)) Banking; Motion made and Question put, Question accordingly negatived.",CD:2014-01-15:179,,no,179.0,http://data.parliament.uk/resources/105577
,2014-01-15,,"Opp Day: National Minimum Wage;Motion made and Question proposed, Question put, That the original words stand part of the Question (SO No. 31(2)). Question accordingly negatived.",CD:2014-01-15:180,,no,180.0,http://data.parliament.uk/resources/105578
,2014-01-14,,"Offender Rehabilitation Bill [Lords]: Consideration of the Bill, as amended in the PBC. New Clause NC1 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.
",CD:2014-01-14:176,,no,176.0,http://data.parliament.uk/resources/105574
,2014-01-14,,"Offender Rehabilitation Bill [Lords]: Consideration of the Bill, as amended in the PBC. New Clause NC4 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.
",CD:2014-01-14:177,,no,177.0,http://data.parliament.uk/resources/105575
,2014-01-14,,"Offender Rehabilitation Bill [Lords]: Consideration of the Bill, as amended in the PBC. That New Clause NC5 be added to the Bill (Question on new Clause selected for separate decision). Question accordingly negatived.
",CD:2014-01-14:178,,no,178.0,http://data.parliament.uk/resources/105576
,2014-01-08,,"Opp Day:  Housing (SO No. 14)) Motion made and Question put, Question accordingly negatived.",CD:2014-01-08:171,,no,171.0,http://data.parliament.uk/resources/105569
,2014-01-08,,"Opp Day: Fixed Odds Betting Terminals:Motion made and Question proposed,Question put, That the original words stand part of the Question (Standing Order No. 31(2)). Question accordingly negatived",CD:2014-01-08:172,,no,172.0,http://data.parliament.uk/resources/105570
,2014-01-07,,"Mesothelioma Bill [Lords]: Consideration of the Bill, as amended in the PBC. New Clause NC2 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2014-01-07:168,,no,168.0,http://data.parliament.uk/resources/105566
,2014-01-07,,"Mesothelioma Bill [Lords]: Consideration of the Bill, as amended in the PBC. Amendment 5 proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2014-01-07:169,,no,169.0,http://data.parliament.uk/resources/105567
,2014-01-07,,"Mesothelioma Bill [Lords]: Consideration of the Bill, as amended in the PBC. Question put, That Amendment 1 be made. Question accordingly negatived.",CD:2014-01-07:170,,no,170.0,http://data.parliament.uk/resources/105568
,2014-01-06,,"Water Bill: Consideration of the Bill, as amended in the PBC. New Clause NC1 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2014-01-06:165,,no,165.0,http://data.parliament.uk/resources/105563
,2014-01-06,,"Water Bill: Consideration of the Bill, as amended in the PBC. New Clause NC7 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2014-01-06:166,,no,166.0,http://data.parliament.uk/resources/105564
,2014-01-06,,"Water Bill: Consideration of the Bill, as amended in the PBC. That New Clause NC11 be added to the Bill (Question on new Clause selected for separate decision). Question accordingly negatived.",CD:2014-01-06:167,,no,167.0,http://data.parliament.uk/resources/105565
,2013-12-17,,"Local Audit and Accountability Bill [Lords]: Consideration of the Bill, as amended in the PBC. Question put, That Amendment 15 be made. Question accordingly negatived.",CD:2013-12-17:161,,no,161.0,http://data.parliament.uk/resources/105559
,2013-12-17,,"Local Audit and Accountability Bill [Lords]: Consideration of the Bill, as amended in the PBC. Question put, That Amendment 18 be made. Question accordingly negatived.",CD:2013-12-17:162,,no,162.0,http://data.parliament.uk/resources/105560
,2013-12-16,,"Care Bill [Lords]: 2R. Motion made and Question proposed, That the Care Bill [Lords] be now read a second time. Question put, That the Amendment [see V&P] be made. Question accordingly negatived.",CD:2013-12-16:160,,no,160.0,http://data.parliament.uk/resources/105558
,2013-12-11,,"Financial Services (Banking Reform) Bill: Consid. of Lords Amdts. Lords Amendment 155. Amendment (a) proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-12-11:158,,no,158.0,http://data.parliament.uk/resources/105556
,2013-12-11,,"Financial Services (Banking Reform) Bill: Consid. of Lords Amdts. Lords Amendment 155. Amendment (b) proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-12-11:159,,no,159.0,http://data.parliament.uk/resources/105557
,2013-12-10,,"National Insurance Contributions Bill: Consideration of the Bill, not amended in the PBC; New Clause NC3; Amnd (a) to the new Clause proposed;Question put,Question accordingly negatived.",CD:2013-12-10:156,,no,156.0,http://data.parliament.uk/resources/105554
,2013-12-04,,"Energy Bill: Consideration of Lords Amdts. Motion made and Question put, That Amendment (g) to Lords Amendment 87 be made. Question accordingly negatived.",CD:2013-12-04:152,,no,152.0,http://data.parliament.uk/resources/105550
,2013-12-04,,"Opposition Day: (unallotted half day). Business Rates. Motion made [see V&P] and Question proposed. Question put, That the original words stand part of the Question. Question accordingly negatived.",CD:2013-12-04:153,,no,153.0,http://data.parliament.uk/resources/105551
,2013-11-28,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Bill further considered (Order 22 Nov.). Amdt. 35 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.",CD:2013-11-28:141,,no,141.0,http://data.parliament.uk/resources/105539
,2013-11-28,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Bill further considered (Order 22 Nov.). Amdt. 71 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.",CD:2013-11-28:142,,no,142.0,http://data.parliament.uk/resources/105540
,2013-11-28,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Bill further considered (Order 22 Nov.). Amdt. 44 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.",CD:2013-11-28:143,,no,143.0,http://data.parliament.uk/resources/105541
,2013-11-28,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Bill further considered (Order 22 Nov.). Amdt. 51 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.",CD:2013-11-28:144,,no,144.0,http://data.parliament.uk/resources/105542
,2013-11-28,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Bill further considered (Order 22 Nov.). Amdt. 52 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.",CD:2013-11-28:145,,no,145.0,http://data.parliament.uk/resources/105543
,2013-11-28,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Bill further considered (Order 22 Nov.). Amdt. 64 proposed. Q. put, That the Amdt. be made. Q. acc. negatived.",CD:2013-11-28:146,,no,146.0,http://data.parliament.uk/resources/105544
,2013-11-27,,Opposition Day: Leader of the Opposition (13th allotted day). Cost of Living and the Government’s Economic Policy. Motion made and Question put. Question accordingly negatived.,CD:2013-11-27:140,,no,140.0,http://data.parliament.uk/resources/105538
,2013-11-26,,"Gambling (Licensing and Advertising) Bill: Consideration of the Bill, not amended in the PBC. New Clause NC11 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2013-11-26:138,,no,138.0,http://data.parliament.uk/resources/105536
,2013-11-26,,"Gambling (Licensing and Advertising) Bill: Consideration of the Bill, not amended in the PBC. That New Clause NC14 be added to the Bill (Question on new Clause selected for separate decision). Question accordingly negatived.",CD:2013-11-26:139,,no,139.0,http://data.parliament.uk/resources/105537
,2013-11-22,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Q. acc. put, That the Amdt be made. Q. acc. negatived.",CD:2013-11-22:133,,no,133.0,http://data.parliament.uk/resources/105531
,2013-11-22,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Amdt. 3 proposed. Q. put, That the Amdt be made. Q. acc. negatived.",CD:2013-11-22:134,,no,134.0,http://data.parliament.uk/resources/105532
,2013-11-22,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Amdt. 77 proposed. Q. put, That the Amdt be made. Q. acc. negatived.",CD:2013-11-22:135,,no,135.0,http://data.parliament.uk/resources/105533
,2013-11-22,,"European Union (Referendum) Bill: Further consideration of the Bill, not amended in the PBC. Q. accordingly put, That the Amdt. be made. Q. acc. negatived.",CD:2013-11-22:137,,no,137.0,http://data.parliament.uk/resources/105535
,2013-11-20,,"Defence Reform Bill: Consideration of the Bill, as amended in the PBC. New Clause NC3-brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2013-11-20:130,,no,130.0,http://data.parliament.uk/resources/105528
,2013-11-20,,"Defence Reform Bill: Consideration of the Bill, as amended in the PBC. That New Clause NC6 be added to the Bill (Question on new Clause selected for separate decision).  Question accordingly negatived.",CD:2013-11-20:131,,no,131.0,http://data.parliament.uk/resources/105529
,2013-11-19,,Opposition Day: Leader of the Opposition (12th allotted day). Childcare. Motion [see V&P] made and Question put. Question accordingly negatived.,CD:2013-11-19:128,,no,128.0,http://data.parliament.uk/resources/105526
,2013-11-19,,Opposition Day: Leader of the Opposition (12th allotted day). Women and the Cost of Living. Motion [see V&P] made and Question put. Question accordingly negatived.,CD:2013-11-19:129,,no,129.0,http://data.parliament.uk/resources/105527
,2013-11-12,,"Opp. Day: Leader of the Opp. (11th allotted day. Housing Benefit. Motion [see V&P] made and Q. proposed, That the original words stand part of the Q. Q. acc. put, That the original words stand part of the Q. Q. acc. negatived.",CD:2013-11-12:126,,no,126.0,http://data.parliament.uk/resources/105524
,2013-11-11,,"Offender Rehabilitation Bill [Lords]: Second Reading. Motion made and Q. proposed, That the Bill be now read a second time. Amendment [see V&P] moved. Q. put, That the Amendment be made. Q. accordingly negatived.",CD:2013-11-11:123,,no,123.0,http://data.parliament.uk/resources/105521
,2013-11-08,,Motion to sit in private. Question put forthwith (Standing Order No. 163). Question accordingly negatived.,CD:2013-11-08:120,,no,120.0,http://data.parliament.uk/resources/105518
,2013-11-06,,Opposition Day: Leader of the Opposition (10th allotted day). Energy Price Freeze. Motion [see V&P] made and Question Put. Question accordingly negatived.,CD:2013-11-06:118,,no,118.0,http://data.parliament.uk/resources/105516
,2013-11-06,,"Explanatory Statements on Amendments to Bills. Question put, That the Amendment [see V&P] be made. Question accordingly negatived.",CD:2013-11-06:119,,no,119.0,http://data.parliament.uk/resources/105517
,2013-10-23,,Opposition Day: Leader of the second largest opposition party. Air passenger duty. Motion [see V&P] made and Question Put. Question accordingly negatived.,CD:2013-10-23:107,,no,107.0,http://data.parliament.uk/resources/105505
,2013-10-16,,Opposition Day: Leader of the Opposition (7th allotted day). Zero Hours Contracts. Motion [see V&P] made and Question put. Question accordingly negatived.,CD:2013-10-16:101,,no,101.0,http://data.parliament.uk/resources/105499
,2013-10-16,,Opposition Day: Leader of the Opposition (7th allotted day). High Streets and Change of Use Orders. Motion [see V&P] made and Question put. Question accordingly negatived.,CD:2013-10-16:102,,no,102.0,http://data.parliament.uk/resources/105500
,2013-10-15,,"Anti-social Behaviour, Crime and Policing Bill: Further consideration of the Bill, as amended in the PBC (2nd alloc. day). That new Clause NC26 be added to the Bill (New Clause selected for separate decision). Question acc. negatived.",CD:2013-10-15:98,,no,98.0,http://data.parliament.uk/resources/105496
,2013-10-15,,"Anti-social Behaviour, Crime and Policing Bill: Further consideration of the Bill, as amended in the PBC (2nd alloc. day). That Amendment 96 be made (Amendment selected for separate decision). Question acc. negatived.",CD:2013-10-15:99,,no,99.0,http://data.parliament.uk/resources/105497
,2013-10-15,,"Anti-social Behaviour, Crime and Policing Bill: Further consideration of the Bill, as amended in the PBC (2nd alloc. day). New Clause NC3 brought up and read the first time. Question put, That the Clause be read a second time. Question acc. negatived",CD:2013-10-15:100,,no,100.0,http://data.parliament.uk/resources/105498
,2013-10-14,,"Anti-Social Behaviour, Crime and Policing Bill (Programme) (No. 2). New Clause NC4  brought up and read the first time. Question put, That the Clause be read a second time. Question acc. negatived.",CD:2013-10-14:97,,no,97.0,http://data.parliament.uk/resources/105495
,2013-10-09,,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Consid. of the Bill, as amended in the Cttee (2nd alloc. day). Amnd. 101 proposed. Q. put, That the Amnd. be made. Q. acc. negatived.",CD:2013-10-09:93,,no,93.0,http://data.parliament.uk/resources/105491
,2013-10-09,,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Consid. of the Bill, as amended in the Cttee (2nd alloc. day). Amnd. 102 proposed. Q. put, That the Amnd. be made. Q. acc. negatived.",CD:2013-10-09:94,,no,94.0,http://data.parliament.uk/resources/105492
,2013-10-08,,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Consid. of the Bill, as amended in the Cttee (1st alloc. day). NC4 brought up, and read the 1st time. Q. put, That the Clause be read a 2nd time. Q. acc. negatived.
",CD:2013-10-08:92,,no,92.0,http://data.parliament.uk/resources/105490
,2013-09-11,,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Committee of the whole House (3rd allocated day). Amendment 103 proposed. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-09-11:84,,no,84.0,http://data.parliament.uk/resources/105482
,2013-09-11,,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Committee of the whole House (3rd allocated day).  That Amendment 107 be made (Question already proposed from the Chair). Question accordingly negatived.",CD:2013-09-11:85,,no,85.0,http://data.parliament.uk/resources/105483
,2013-09-11,,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill: Committee of the whole House (3rd allocated day). That Amendment 112 be made (Question on Amendment selected for separate decision). Question accordingly negatived.",CD:2013-09-11:86,,no,86.0,http://data.parliament.uk/resources/105484
,2013-09-04,,"OD: Living Standards- Motion made and Question put,Question accordingly negatived",CD:2013-09-04:74,,no,74.0,http://data.parliament.uk/resources/105472
,2013-09-04,,"OD; Energy Prices and Profits- Motion made and Question proposed;Question put, That the Question be now put; Question accordingly negatived.",CD:2013-09-04:75,,no,75.0,http://data.parliament.uk/resources/105473
,2013-09-03,,"Transparency of Lobbying, Non-Party Campaigning and Trade Union Administration Bill 2R. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-09-03:71,,no,71.0,http://data.parliament.uk/resources/105469
,2013-08-29,,"Syria and the Use of Chemical Weapons;Motion made and Question proposed,That this House deplores the use of chemical weapons in Syria on 21 August 2013 by the Assad regime;Question put, that the Amendment be made. Question accordingly negatived",CD:2013-08-29:69,,no,69.0,http://data.parliament.uk/resources/105467
,2013-07-17,,"Opp Day: Hon. Membs + paid dir'ships + consults. Mot. made + Q put, That this Hse bel's that, as pt of a wider reg'y frm'work for 2nd jobs, frm the start of the next Parl no hon. Membs shld be perm'd to hold paid dir'ships or consults. Q acc'ly neg'd",CD:2013-07-17:66,,no,66.0,http://data.parliament.uk/resources/105464
,2013-07-17,,"Opp Day: Managing Risk in the NHS. Question put, That the original words stand part of the Question. Question accordingly negatived.",CD:2013-07-17:67,,no,67.0,http://data.parliament.uk/resources/105465
,2013-07-15,,"2014 JHA opt-out decision. Amendment (c) moved. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-07-15:59,,no,59.0,http://data.parliament.uk/resources/105457
,2013-07-15,,"Opt-in decision on the proposed Europol Regulation. Amendment (a) moved. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-07-15:61,,no,61.0,http://data.parliament.uk/resources/105459
,2013-07-10,,"Opposition Day. Effect of Government policy on disabled people. Question accordingly put, That the original words stand part of the Question (Standing Order No. 31(2)). The House divided. Question accordingly negatived.

",CD:2013-07-10:55,,no,55.0,http://data.parliament.uk/resources/105453
,2013-07-08,,"Financial Services (Banking Reform) Bill: Consideration of the Bill, as amended in the Public Bill Committee (1st allocated day).  Question proposed, That Amd 18 be made. Question accordingly negatived.",CD:2013-07-08:46,,no,46.0,http://data.parliament.uk/resources/105444
,2013-07-08,,"Financial Services (Banking Reform) Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). NC4 brought up, and read the 1st time. Q. put, That the Clause be read a 2nd time. Q. accordingly negatived.",CD:2013-07-08:48,,no,48.0,http://data.parliament.uk/resources/105446
,2013-07-02,,"Finance Bill: Consideration of the Bill, not amended in the Cttee and as amended in the PBC (2nd allocated day). New Clause NC10 brougt up. Question put, That the Clause be read a second time.Question accordingly negatived.",CD:2013-07-02:40,,no,40.0,http://data.parliament.uk/resources/105438
,2013-07-02,,"Finance Bill: Consideration of the Bill, not amended in the Cttee and as amended in the PBC (2nd allocated day). Amendment 57 proposed. Question put, that the Amendment be made. Question accordingly negatived.",CD:2013-07-02:41,,no,41.0,http://data.parliament.uk/resources/105439
,2013-07-02,,"Finance Bill: Consideration of the Bill, Question put forthwith (Standing Order No. 83E). New Clause NC11;Question put, that the Clause be read a second time. Question accordingly negatived.",CD:2013-07-02:42,,no,42.0,http://data.parliament.uk/resources/105440
,2013-07-01,,"Finance Bill. Consideration of the Bill, not amended in the Cttee and as amended in the PBC. New Clause NC8 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2013-07-01:37,,no,37.0,http://data.parliament.uk/resources/105435
,2013-07-01,,"Finance Bill. Consideration of the Bill, not amended in the Cttee and as amended in the PBC. New Clause NC9 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2013-07-01:38,,no,38.0,http://data.parliament.uk/resources/105436
,2013-07-01,,"Finance Bill. Consideration of the Bill, not amended in the Cttee and as amended in the PBC. New Clause NC12 brought up, and read the first time. Question put, That the Clause be read a second time. Question accordingly negatived.",CD:2013-07-01:39,,no,39.0,http://data.parliament.uk/resources/105437
,2013-06-26,,"High Speed Rail (Preparation) Bill: 2R. Amdt. (Mrs Cheryl Gillan) Moved. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-06-26:35,,no,35.0,http://data.parliament.uk/resources/105433
,2013-06-25,,"Opp Day: (SO No. 14)) Lobbying;Question put,Question accordingly negatived.",CD:2013-06-25:32,,no,32.0,http://data.parliament.uk/resources/105430
,2013-06-19,,"Opposition Day debate: Arts and Creative Industries. Question accordingly put, That the original words stand part of the Question. Question accordingly negatived.",CD:2013-06-19:30,,no,30.0,http://data.parliament.uk/resources/105428
,2013-06-18,,"Financial Transaction Tax and Economic and Monetary Union. Amendment (a) moved, in line 18. Question put, That the Amendment be made. Question accordingly negatived.",CD:2013-06-18:29,,no,29.0,http://data.parliament.uk/resources/105427
,2013-06-12,,"Opposition Debate: Protecting Children Online. Question put, That this House deplores the growth in child abuse images online etc. (lengthy). Question accordingly negatived.",CD:2013-06-12:27,,no,27.0,http://data.parliament.uk/resources/105425
,2013-06-12,,"Opposition Debate: EU police, justice and home affairs measures. Question proposed, That the original words stand part of the Question (Standing Order No. 31(2)).",CD:2013-06-12:28,,no,28.0,http://data.parliament.uk/resources/105426
,2013-06-11,,"Children and Families Bill: Consideration of the Bill, as amended in the PBC. That New Clause NC6 be added to the Bill (new Clause selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-11:24,,no,24.0,http://data.parliament.uk/resources/105422
,2013-06-11,,"Children and Families Bill: Consideration of the Bill, as amended in the PBC. That New Clause NC20 be added to the Bill (new Clause selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-11:25,,no,25.0,http://data.parliament.uk/resources/105423
,2013-06-05,,"Opposition Debate: Badger Cull. Question put, That the original words stand part of the Question (Standing Order No. 31(2)). Question accordingly negatived.",CD:2013-06-05:21,,no,21.0,http://data.parliament.uk/resources/105419
,2013-06-04,,"Energy Bill: Consideration of the Bill, as amended in the PBC (2nd allocated day). Amendment 11 proposed. Question put, that the Amendment be made. Question accordingly negatived",CD:2013-06-04:18,,no,18.0,http://data.parliament.uk/resources/105416
,2013-06-04,,"Energy Bill: Consideration of the Bill, as amended in the PBC (2nd allocated day). Amendment 1 proposed. Question put, that the Amendment be made. Question accordingly negatived",CD:2013-06-04:19,,no,19.0,http://data.parliament.uk/resources/105417
,2013-06-03,,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). That NC5 be added to the Bill (new Clause selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-03:12,,no,12.0,http://data.parliament.uk/resources/105410
,2013-06-03,,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). That Amendment 24 be made (Amendment selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-03:13,,no,13.0,http://data.parliament.uk/resources/105411
,2013-06-03,,"Energy Bill: Consideration of the Bill, as amended in the PBC (1st allocated day). That Amendment 179 be made (Amendment selected by the Speaker for separate decision). Question accordingly negatived.",CD:2013-06-03:14,,no,14.0,http://data.parliament.uk/resources/105412
