284,date,division number,title,uin,uri
aye,2009-02-09,,"Political Parties and Elections Bill, The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the clause be read a Second time",CD:2009-02-09:32,http://data.parliament.uk/resources/104273
aye,2009-01-28,,"Section 5 of the European Communities (Amt) act 1993, That this House takes note with approval of the Government’s assessment as set out in the Pre-Budget Report 2008 for the purposes of Section 5 of the Act",CD:2009-01-28:25,http://data.parliament.uk/resources/104266
aye,2009-01-26,,"Coroners and Justice Bill, Motion made, and Question put forthwith (Standing Order 41A(3)), That, at this day’s sitting, Standing Order No. 41A (Deferred divisions) shall not apply to the Motion relating to Criminal Law",CD:2009-01-26:22,http://data.parliament.uk/resources/104263
aye,2009-01-26,,"Coroners and Justice Bill (ways and Means), Motion made, and Question put forthwith (Standing Order No.52(1)(a))",CD:2009-01-26:23,http://data.parliament.uk/resources/104264
aye,2009-01-26,,"Delegated legislation Motion made, and Question put forthwith, to Standing Order No.118(6), Criminal Law, That the draft Criminal Justice & Police Act 2001 (Amt) Order 2009, laid before this House on 20 Jan, be approved",CD:2009-01-26:24,http://data.parliament.uk/resources/104265
aye,2009-01-21,,"Savers,Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added",CD:2009-01-21:20,http://data.parliament.uk/resources/104261
aye,2009-01-20,,"Financial Crisis, EU No. 14938/08 and  No. 16097/08, One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 16)",CD:2009-01-20:14,http://data.parliament.uk/resources/104255
aye,2009-01-20,,"Financial Management, Question put",CD:2009-01-20:15,http://data.parliament.uk/resources/104256
aye,2009-01-20,,"EU-Russia Relations, European Union Documents No. 15299/08, Commission Communication Review of EU-Russia Relations and No. 15300/08",CD:2009-01-20:16,http://data.parliament.uk/resources/104257
aye,2009-01-13,,"Saving Gateway Accounts Bill (programme), Motion made, and Question put forthwith (Standing Order No. 83A(7))",CD:2009-01-13:13,http://data.parliament.uk/resources/104254
aye,2009-01-12,,"Business Rate Supplements Bill (programme), Motion made, and Question put forthwith (Standing Order No. 83A)",CD:2009-01-12:12,http://data.parliament.uk/resources/104253
aye,2008-12-15,,"Economy, Pensions and Welfare, Main Question put",CD:2008-12-15:7,http://data.parliament.uk/resources/104248
aye,2008-12-08,,"Speaker’s Committee on the Search of Offices on the Parliamentary Estate, Main Question put",CD:2008-12-08:3,http://data.parliament.uk/resources/104244
aye,2008-11-25,,"European Documents, Motion made, and Question put forthwith, pursuant to Standing Order No. 119(11) (European Committees), Defence and Security Procurement That this House takes note of European Union Document No 16488/07",CD:2008-11-25:336,http://data.parliament.uk/resources/104236
aye,2008-11-25,,"PENSIONS BILL (PROGRAMME) (NO. 2) Motion made, and Question put forthwith, pursuant to Standing Order No. 83A (Programme motions)",CD:2008-11-25:337,http://data.parliament.uk/resources/104237
aye,2008-11-24,,"PLANNING BILL (PROGRAMME) (No. 4) Motion made, and Question put forthwith, pursuant to Standing Order No. 83A(7) (Programme motions)",CD:2008-11-24:333,http://data.parliament.uk/resources/104233
aye,2008-11-24,,"Planning Bill, Question put, That this House disagrees with the Lords in the said amendment (No115)",CD:2008-11-24:334,http://data.parliament.uk/resources/104234
aye,2008-11-24,,"Planning Bill, Question put, That this House disagrees with the Lords in the said amendment (No160)",CD:2008-11-24:335,http://data.parliament.uk/resources/104235
aye,2008-11-19,,"Counter-Terrorism Bill, Question put, That this House disagrees with the Lords in the said amendment (No2)",CD:2008-11-19:330,http://data.parliament.uk/resources/104230
aye,2008-11-19,,"Counter-Terrorism Bill, Question put, That this House disagrees with the Lords in the said amendment (No106)",CD:2008-11-19:331,http://data.parliament.uk/resources/104231
aye,2008-11-18,,"European Community Documents, Motion made, and Question put forthwith, pursuant to Standing Order No. 119(9) ( European Committees )",CD:2008-11-18:328,http://data.parliament.uk/resources/104228
aye,2008-11-17,,"Education and Skills Bill, Question put, That this House agrees with the Lords in the said amendment",CD:2008-11-17:325,http://data.parliament.uk/resources/104225
aye,2008-11-12,,"Dangerous Drugs, That the draft Misuse of Drugs Act 1971 (Amendment) Order 2008, which was laid before this House on 13th October, be approved.",CD:2008-11-12:315,http://data.parliament.uk/resources/104215
aye,2008-11-10,,"Economic Crisis, Question, That the proposed words be there added, put forthwith , pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-11-10:312,http://data.parliament.uk/resources/104212
aye,2008-11-10,,"Post Office Card Account, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-11-10:314,http://data.parliament.uk/resources/104214
aye,2008-11-03,,"Dormant Bank and Building Society Accounts Bill (Lords), Question put, That the clause 3 be read a Second time",CD:2008-11-03:306,http://data.parliament.uk/resources/104206
aye,2008-10-29,,"Manchester City Council Bill (Lords), Order read for resuming adjourned debate on Question (12 June), That the Bill be now read a Second time, Question put, That the Question be now put",CD:2008-10-29:300,http://data.parliament.uk/resources/104200
aye,2008-10-29,,"Manchester City Council Bill (Lords), Question accordingly put, That the Bill be now read a Second time",CD:2008-10-29:301,http://data.parliament.uk/resources/104201
aye,2008-10-28,,"Climate Change Bill) (Lords) New Clause 18.  Brought up, read the First time and added to the Bill.  Question put, That Government amendments Nos. 1, 28 to 31, 72 and 32 to 47 be made",CD:2008-10-28:297,http://data.parliament.uk/resources/104197
aye,2008-10-28,,"Climate Change Bill (Lords), Question put, That the Bill be now read the Third time",CD:2008-10-28:298,http://data.parliament.uk/resources/104198
aye,2008-10-27,,"Local Transport Bill, It being 21:00hrs, Mr. Deputy Spk proceeded to put forthwith the Questions necessary for the disposal of Business to be concluded at that hour, pursuant to Order (26 March), New clauses 12-19 and 23",CD:2008-10-27:291,http://data.parliament.uk/resources/104191
aye,2008-10-27,,"Local Transport Bill, pursuant to Order (26 March), Question put that the bill now read the Third time",CD:2008-10-27:294,http://data.parliament.uk/resources/104194
aye,2008-10-22,,"Political Parties and Elections Bill) (Carry-over), That if, at the conclusion of this Session of Parliament, proceedings on the Bill have not been completed, they shall be resumed in the next Session",CD:2008-10-22:281,http://data.parliament.uk/resources/104181
aye,2008-10-22,,"Competition, That the Enterprise Act 2002 (Specification of Additional Section 58 Consideration) Order 2008 (S.I., 2008, No. 2645), dated 6th October, a copy of which was laid before this House on 7th October, be approved",CD:2008-10-22:282,http://data.parliament.uk/resources/104182
aye,2008-10-22,,"Human Fertilisation and Embryology Bill (Lords) (Programme) (No. 2), be varied",CD:2008-10-22:283,http://data.parliament.uk/resources/104183
aye,2008-10-22,,"Human Fertilisation and Embryology Bill (Lords), It being Seven o’clock, Mr. Speaker, put the Question pursuant to Order (this day). Question put, That the Bill be now read the Third time",CD:2008-10-22:288,http://data.parliament.uk/resources/104188
aye,2008-10-21,,"Immigration Controls, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-10-21:278,http://data.parliament.uk/resources/104178
aye,2008-10-21,,"Economic Performance and Business, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-10-21:280,http://data.parliament.uk/resources/104180
aye,2008-10-20,,"Political Parties and Elections Bill, Main Question put forthwith, pursuant to Standing Order No. 62 (Amendment on second or third reading)",CD:2008-10-20:276,http://data.parliament.uk/resources/104176
aye,2008-10-07,,"Unemployment in the UK, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-10-07:270,http://data.parliament.uk/resources/104170
aye,2008-07-21,,"Housing and Regeneration Bill (programme) (no. 2), Motion made, and Question put forthwith, pursuant to Standing Order No. 83A (Programme motions)",CD:2008-07-21:267,http://data.parliament.uk/resources/104167
aye,2008-07-09,,"Cost of Living, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-07-09:260,http://data.parliament.uk/resources/104160
aye,2008-07-09,,"Council Tax, Question put that the draft Council Tax Limitation (Maximum Amounts) (England) Order 2008, which was laid before this House on 26th June, be approved",CD:2008-07-09:261,http://data.parliament.uk/resources/104161
aye,2008-07-08,,Criminal Evidence (Witness Anonymity) Bill (Allocation of Time),CD:2008-07-08:254,http://data.parliament.uk/resources/104154
aye,2008-06-25,,"Planning Bill (Programme) (No. 3), Motion made, and Question proposed",CD:2008-06-25:231,http://data.parliament.uk/resources/104131
aye,2008-06-25,,"Planning Bill, being 8 o’clock, Mr. Deputy Speaker proceeded to put forthwith the Question already proposed from the Chair, pursuant to Orders (2 June and this day) Question put, That the Bill be now read the Third time",CD:2008-06-25:236,http://data.parliament.uk/resources/104136
aye,2008-05-12,,"Human Fertilisation and Embryology Bill, Question put, That the Bill be now read a Second time",CD:2008-05-12:176,http://data.parliament.uk/resources/104076
aye,2008-05-12,,"Human Fertilisation and Embryology Bill, Motion made, and Question put forthwith, pursuant to Standing Order No. 83A (Programme motions)",CD:2008-05-12:177,http://data.parliament.uk/resources/104077
aye,2008-05-07,,"Civil Service,Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-05-07:173,http://data.parliament.uk/resources/104073
aye,2008-05-07,,"Criminal Justice and Immigration Bill, Question put, That this House does not insist on its disagreement with the Lords amendment Nº 285",CD:2008-05-07:174,http://data.parliament.uk/resources/104074
aye,2008-05-06,,"Criminal Justice and Immigration Bill, Question put, That this House disagrees with the Lords amendment Nº 9",CD:2008-05-06:166,http://data.parliament.uk/resources/104066
aye,2008-05-06,,"Criminal Justice and Immigration Bill, Motion made, and Question put, That this House disagrees with the Lords amendment Nº 86",CD:2008-05-06:167,http://data.parliament.uk/resources/104067
aye,2008-05-06,,"Criminal Justice and Immigration Bill, Question put, That this House disagrees with the Lords amendment Nº 285",CD:2008-05-06:168,http://data.parliament.uk/resources/104068
aye,2008-05-06,,"Criminal Justice and Immigration Bill, Question put, That this House disagrees with the Lords amendment Nº 173",CD:2008-05-06:169,http://data.parliament.uk/resources/104069
aye,2008-05-06,,"Criminal Justice and Immigration Bill, Question put, That this House agrees with the Lords amendment Nº 116",CD:2008-05-06:170,http://data.parliament.uk/resources/104070
aye,2008-04-29,,"Finance Bill, claue 5 Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-04-29:164,http://data.parliament.uk/resources/104064
aye,2008-04-28,,"Finance Bill, amendement 8 Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-04-28:154,http://data.parliament.uk/resources/104054
aye,2008-04-28,,"Finance Bill, amendment No. 18 Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-04-28:157,http://data.parliament.uk/resources/104057
aye,2008-04-02,,"Repossessions and the Housing Market, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-04-02:141,http://data.parliament.uk/resources/104041
aye,2008-04-02,,"Repossessions and the Housing Market, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-04-02:143,http://data.parliament.uk/resources/104043
aye,2008-03-25,,"Iraq Inquiry, Question, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-03-25:134,http://data.parliament.uk/resources/104034
aye,2008-03-19,,European Defence Equipment Market and European Defence Agency,CD:2008-03-19:130,http://data.parliament.uk/resources/104030
aye,2008-03-19,,"Post Office Closures, Question, That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-03-19:132,http://data.parliament.uk/resources/104032
aye,2008-03-11,,"European Union (Amendment) Bill, Question put, That the Bill be now read the Third time",CD:2008-03-11:122,http://data.parliament.uk/resources/104022
aye,2008-03-05,,"European Union (Amendment) Bill, Motion made, and Question put, That the clause stand part of the Bill (Considered in Committee)",CD:2008-03-05:119,http://data.parliament.uk/resources/104019
aye,2008-03-04,,"European Union (Amendment) Bill, Second Deputy Chairman put the remaining Question necessary to dispose of the business to be decided at that hour, that clauses 6 and 7 stand part of the Bill (Considered in Committee)",CD:2008-03-04:116,http://data.parliament.uk/resources/104016
aye,2008-03-03,,"Treaty of Lisbon (No. 8), Mr. Deputy Speaker put forthwith the Question, pursuant to Order (28 January)",CD:2008-03-03:107,http://data.parliament.uk/resources/104007
aye,2008-03-03,,"European Union (Amendment) Bill, That the clause stand part of the Bill (Considered in Committee)",CD:2008-03-03:110,http://data.parliament.uk/resources/104010
aye,2008-03-03,,"European Union (Amendment) Bill, The Second Deputy Chairman put forthwith the Question already proposed from the Chair, pursuant to Orders (28 January and this day)(Considered in Committee)",CD:2008-03-03:111,http://data.parliament.uk/resources/104011
aye,2008-02-26,,"Treaty of Lisbon (No. 7), Main Question put forthwith",CD:2008-02-26:98,http://data.parliament.uk/resources/103998
aye,2008-02-25,,"Treaty of Lisbon (No. 6), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Orders (28 January and this day)",CD:2008-02-25:96,http://data.parliament.uk/resources/103996
aye,2008-02-21,,"Draft Prevention of Terrorism Act 2005 (Continuance in force of sections 1 to 9) Order 2008, laid 30th Jan, be approved. Madam Deputy Speaker put the Question, pursuant to Standing Order No.16(1) (Proceedings under an Act or on EU docs)",CD:2008-02-21:90,http://data.parliament.uk/resources/103990
aye,2008-02-21,,"Banking (Special Provisions) Bill, That this House disagrees with the Lords in the said amendment No 1), Mr. Deputy Speaker put forthwith the Question, pursuant to Order (19 February)",CD:2008-02-21:91,http://data.parliament.uk/resources/103991
aye,2008-02-21,,"Banking (Special Provisions) Bill, Motion made, and Question put, That this House disagrees with the Lords in the said amendment No 2",CD:2008-02-21:92,http://data.parliament.uk/resources/103992
aye,2008-02-20,,"Draft Shropshire (Structural Change) Order 2008, which was laid before this House on 8th January, be approved.",CD:2008-02-20:86,http://data.parliament.uk/resources/103986
aye,2008-02-20,,"Treaty of Lisbon (No. 5), Main Question put forthwith",CD:2008-02-20:88,http://data.parliament.uk/resources/103988
aye,2008-02-19,,"Business of the House (Banking (Special Provisions) Bill), That the following provisions shall apply Timetable motion",CD:2008-02-19:80,http://data.parliament.uk/resources/103980
aye,2008-02-19,,"Banking (Special Provisions) Bill, Madam Deputy Speaker put the Question already proposed from the Chair, pursuant to Order (this day)",CD:2008-02-19:81,http://data.parliament.uk/resources/103981
aye,2008-02-19,,"Banking (Special Provisions) Bill, Mr. Deputy Speaker put forthwith the Question already proposed from the Chair, pursuant to order (this day)",CD:2008-02-19:85,http://data.parliament.uk/resources/103985
aye,2008-02-18,,"Health and Social Care Bill, Motion made, and Question put forthwith, pursuant to Standing Order No. 118(6) (Standing Committees on Delegated Legislation)",CD:2008-02-18:79,http://data.parliament.uk/resources/103979
aye,2008-02-06,,Draft Wiltshire (Structural Change) Order 2008,CD:2008-02-06:73,http://data.parliament.uk/resources/103973
aye,2008-02-06,,"Treaty of Lisbon (No. 4), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Order (28 January)",CD:2008-02-06:75,http://data.parliament.uk/resources/103975
aye,2008-02-05,,"Lisbon Treaty (No. 3), Mr. Deputy Speaker put forthwith the Main Question, pursuant to Order (28 January)",CD:2008-02-05:71,http://data.parliament.uk/resources/103971
aye,2008-02-04,,"England and Wales) 2008-09 (House of Commons Paper No. 265), which was laid before this House on 24th January, be approved",CD:2008-02-04:68,http://data.parliament.uk/resources/103968
aye,2008-02-04,,"That the Local Government Finance Report (England) 2008-09 (House of Commons Paper No. 262), which was laid before this House on 24th January, be approved",CD:2008-02-04:69,http://data.parliament.uk/resources/103969
aye,2008-01-29,,"Lisbon Treaty (No.1), Madam Deputy Speaker forthwith put the Main Question, pursuant to Order this day",CD:2008-01-29:59,http://data.parliament.uk/resources/103959
aye,2008-01-28,,"Business of the House (Lisbon Treaty), Main Question put",CD:2008-01-28:57,http://data.parliament.uk/resources/103957
aye,2008-01-22,,"Energy Bill, Motion made, and Question put forthwith, pursuant to Standing Order No. 83A(7)(Programme Motions)",CD:2008-01-22:51,http://data.parliament.uk/resources/103951
aye,2008-01-21,,"European Union (Amendment) Bill, Question put, That the Bill be now read a Second time",CD:2008-01-21:50,http://data.parliament.uk/resources/103950
aye,2008-01-15,,"Health and Social Care Bill (Ways and Means), Question put",CD:2008-01-15:43,http://data.parliament.uk/resources/103942
aye,2008-01-15,,"National Lottery, Question put pursuant to Standing Order No. 16(1) (Proceedings under an Act or on European Union documents)",CD:2008-01-15:44,http://data.parliament.uk/resources/103943
aye,2008-01-15,,"European Communities (Finance) Bill, Question put, That the Bill be now read the Third time (Considered in Committee)",CD:2008-01-15:46,http://data.parliament.uk/resources/103946
aye,2008-01-09,,Criminal Justice and Immigration Bill (Programme) (No. 3),CD:2008-01-09:38,http://data.parliament.uk/resources/103937
aye,2008-01-09,,"Criminal Justice and Immigration Bill, Two hour from start of programme motion, Mr. Deputy Speaker put forthwith the Questions necessary for the disposal of business to be concluded at that hour, pursuant to Order (this day)",CD:2008-01-09:39,http://data.parliament.uk/resources/103938
aye,2008-01-09,,"Criminal Justice and Immigration Bill, That the clause be read a Second time",CD:2008-01-09:40,http://data.parliament.uk/resources/103939
aye,2008-01-08,,"Network Rail, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-01-08:35,http://data.parliament.uk/resources/103934
aye,2008-01-08,,"Higher Education, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2008-01-08:37,http://data.parliament.uk/resources/103936
aye,2007-12-17,,"National Insurance Contributions Bill, That the Bill be now read a Second time",CD:2007-12-17:33,http://data.parliament.uk/resources/103932
aye,2007-12-12,,"Northern Rock, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-12-12:29,http://data.parliament.uk/resources/103928
aye,2007-12-12,,"Northern Rock, Motion made, and Question put forthwith, pursuant to Standing Order No. 119(9) (European Standing Committees)",CD:2007-12-12:30,http://data.parliament.uk/resources/103929
aye,2007-12-11,,"Children’s Plan, That the Question be now put, put and agreed to",CD:2007-12-11:26,http://data.parliament.uk/resources/103925
aye,2007-12-10,,"Planning Bill, Main Question put forthwith , pursuant to Standing Order No. 62 (Amendment on Second or Third Reading)",CD:2007-12-10:24,http://data.parliament.uk/resources/103923
aye,2007-12-10,,"Planning Bill, Motion made, and Question put forthwith, pursuant to Standing Order No. 83A(7) (Programme motions)",CD:2007-12-10:25,http://data.parliament.uk/resources/103924
aye,2007-12-04,,"Political Parties (Funding), That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-12-04:20,http://data.parliament.uk/resources/103919
aye,2007-12-04,,"Department for Environment, Food and Rural Affairs, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-12-04:22,http://data.parliament.uk/resources/103921
aye,2007-11-28,,"Global navigation satellite systen and the European Institute of Technology, Motion",CD:2007-11-28:10,http://data.parliament.uk/resources/103909
aye,2007-11-28,,"HM Revenue and Customs, That the proposed words be there added, put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-11-28:13,http://data.parliament.uk/resources/103912
aye,2007-11-21,,"Health Care-Associated Infections, That the proposed words be there added , put forthwith, pursuant to Standing Order No. 31 (Questions on amendments)",CD:2007-11-21:8,http://data.parliament.uk/resources/103907
aye,2007-11-14,,"The Economy and Pensions, Main Question",CD:2007-11-14:4,http://data.parliament.uk/resources/103903
aye,2007-10-15,,Clostridium Difficile,CD:2007-10-15:210,http://data.parliament.uk/resources/103888
aye,2007-10-11,,Greater London Authority Bill,CD:2007-10-11:208,http://data.parliament.uk/resources/103886
aye,2007-10-10,,"Department for Children, Schools and Families",CD:2007-10-10:207,http://data.parliament.uk/resources/103885
aye,2007-10-08,,Criminal Justice and Immigration Bill,CD:2007-10-08:203,http://data.parliament.uk/resources/103881
aye,2007-10-08,,Criminal Justice and Immigration Bill,CD:2007-10-08:204,http://data.parliament.uk/resources/103882
aye,2007-07-25,,Immigration,CD:2007-07-25:199,http://data.parliament.uk/resources/103877
aye,2007-07-25,,Children and young persons,CD:2007-07-25:200,http://data.parliament.uk/resources/103878
aye,2007-07-25,,Pensions Bill,CD:2007-07-25:201,http://data.parliament.uk/resources/103879
aye,2007-07-25,,Pensions Bill,CD:2007-07-25:202,http://data.parliament.uk/resources/103880
aye,2007-07-24,,Penal System,CD:2007-07-24:197,http://data.parliament.uk/resources/103875
aye,2007-07-18,,Crown Post Offices (Disabled Access),CD:2007-07-18:190,http://data.parliament.uk/resources/103868
aye,2007-07-18,,Statistics and Registration Service Bill,CD:2007-07-18:191,http://data.parliament.uk/resources/103869
aye,2007-07-18,,Corporate Manslaughter and Corporate Homicide Bill,CD:2007-07-18:192,http://data.parliament.uk/resources/103870
aye,2007-07-18,,Offender Management Bill,CD:2007-07-18:193,http://data.parliament.uk/resources/103871
aye,2007-07-18,,Offender Management Bill,CD:2007-07-18:194,http://data.parliament.uk/resources/103872
aye,2007-07-18,,Offender Management Bill,CD:2007-07-18:195,http://data.parliament.uk/resources/103873
aye,2007-07-17,,Pensions Bill,CD:2007-07-17:188,http://data.parliament.uk/resources/103866
aye,2007-07-17,,Pensions Bill,CD:2007-07-17:189,http://data.parliament.uk/resources/103867
aye,2007-07-03,,Access to NHS Services,CD:2007-07-03:173,http://data.parliament.uk/resources/103851
aye,2007-07-02,,Statistics and Registration Service Bill,CD:2007-07-02:170,http://data.parliament.uk/resources/103848
aye,2007-06-28,,Corporate Manslaughter and Corporate Homicide Bill,CD:2007-06-28:163,http://data.parliament.uk/resources/103841
aye,2007-06-26,,Finance Bill,CD:2007-06-26:156,http://data.parliament.uk/resources/103834
aye,2007-06-26,,Finance Bill,CD:2007-06-26:157,http://data.parliament.uk/resources/103835
aye,2007-06-11,,Iraq Inquiry,CD:2007-06-11:136,http://data.parliament.uk/resources/103814
aye,2007-06-05,,Termination of Pregnancy (Counselling and Miscellaneous Provisions),CD:2007-06-05:132,http://data.parliament.uk/resources/103810
aye,2007-05-16,,Corporate Manslaughter and Corporate Homicide Bill,CD:2007-05-16:113,http://data.parliament.uk/resources/103791
aye,2007-05-01,,Finance Bill,CD:2007-05-01:104,http://data.parliament.uk/resources/103782
aye,2007-04-30,,Finance Bill,CD:2007-04-30:102,http://data.parliament.uk/resources/103780
aye,2007-04-24,,Modernising Medical Careers,CD:2007-04-24:99,http://data.parliament.uk/resources/103777
aye,2007-04-17,,Occupational Pensions,CD:2007-04-17:90,http://data.parliament.uk/resources/103768
aye,2007-03-02,,Off-Road Vehicles (Registration) Bill,CD:2007-03-02:64,http://data.parliament.uk/resources/103742
aye,2007-02-28,,Offender Management Bill,CD:2007-02-28:62,http://data.parliament.uk/resources/103740
aye,2007-02-27,,Greater London Authority Bill,CD:2007-02-27:60,http://data.parliament.uk/resources/103738
aye,2007-02-26,,Electoral System,CD:2007-02-26:57,http://data.parliament.uk/resources/103735
aye,2007-02-22,,Prevention of Terrorism Act 2005 (Continuance in force of sections 1 to 9 Order 2007 (Points of Order),CD:2007-02-22:53,http://data.parliament.uk/resources/103731
aye,2007-02-20,,Planning-gain Supplement (Preparations) Bill,CD:2007-02-20:51,http://data.parliament.uk/resources/103729
aye,2007-02-07,,Government’s Crime Record,CD:2007-02-07:49,http://data.parliament.uk/resources/103727
aye,2007-02-06,,Justice and Security (Northern Ireland) Bill,CD:2007-02-06:45,http://data.parliament.uk/resources/103723
aye,2007-02-05,,UK Borders Bill,CD:2007-02-05:42,http://data.parliament.uk/resources/103720
aye,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:35,http://data.parliament.uk/resources/103713
aye,2007-01-25,,Fraud (Trials without a Jury) Bill,CD:2007-01-25:36,http://data.parliament.uk/resources/103714
aye,2007-01-22,,Local Government and Public Involvement in Health Bill,CD:2007-01-22:27,http://data.parliament.uk/resources/103704
aye,2007-01-22,,Local Government and Public Involvement in Health Bill,CD:2007-01-22:28,http://data.parliament.uk/resources/103705
aye,2007-01-15,,Planning-gain Supplement (Preparations) Bill,CD:2007-01-15:24,http://data.parliament.uk/resources/103701
aye,2007-01-10,,Sub Post-Offices,CD:2007-01-10:23,http://data.parliament.uk/resources/103700
aye,2006-12-13,,Justice and Security (Northern Ireland) Bill,CD:2006-12-13:17,http://data.parliament.uk/resources/103694
aye,2006-12-12,,Greater London Authority Bill,CD:2006-12-12:15,http://data.parliament.uk/resources/103692
aye,2006-12-12,,Greater London Authority Bill,CD:2006-12-12:16,http://data.parliament.uk/resources/103693
aye,2006-12-11,,Offender Management Bill,CD:2006-12-11:13,http://data.parliament.uk/resources/103690
aye,2006-12-11,,Offender Management Bill,CD:2006-12-11:14,http://data.parliament.uk/resources/103691
aye,2006-11-30,,Business of the House,CD:2006-11-30:8,http://data.parliament.uk/resources/103685
aye,2006-11-29,,Fraud (Trials without a Jury) Bill,CD:2006-11-29:6,http://data.parliament.uk/resources/103683
aye,2006-11-29,,European Community Documents,CD:2006-11-29:7,http://data.parliament.uk/resources/103684
aye,2006-11-27,,Treasury and Work and Pensions,CD:2006-11-27:5,http://data.parliament.uk/resources/103682
aye,2006-11-06,,NHS Redress Bill,CD:2006-11-06:339,http://data.parliament.uk/resources/103673
aye,2006-11-06,,Police and Justice Bill,CD:2006-11-06:340,http://data.parliament.uk/resources/103674
aye,2006-11-06,,Police and Justice Bill,CD:2006-11-06:341,http://data.parliament.uk/resources/103675
aye,2006-11-06,,Police and Justice Bill,CD:2006-11-06:342,http://data.parliament.uk/resources/103676
aye,2006-11-02,,Education and Inspections Bill,CD:2006-11-02:338,http://data.parliament.uk/resources/103672
aye,2006-11-01,,Northern Ireland,CD:2006-11-01:332,http://data.parliament.uk/resources/103666
aye,2006-11-01,,Voluntary reduction “modulation” of direct farm support payments,CD:2006-11-01:333,http://data.parliament.uk/resources/103667
aye,2006-11-01,,Legislative Process,CD:2006-11-01:334,http://data.parliament.uk/resources/103668
aye,2006-11-01,,Communications allowance,CD:2006-11-01:335,http://data.parliament.uk/resources/103669
aye,2006-11-01,,September sittings,CD:2006-11-01:336,http://data.parliament.uk/resources/103670
aye,2006-11-01,,Short speeches,CD:2006-11-01:337,http://data.parliament.uk/resources/103671
aye,2006-10-31,,Iraq,CD:2006-10-31:331,http://data.parliament.uk/resources/103665
aye,2006-10-24,,Police and Justice Bill,CD:2006-10-24:320,http://data.parliament.uk/resources/103654
aye,2006-10-24,,Police and Justice Bill,CD:2006-10-24:321,http://data.parliament.uk/resources/103655
aye,2006-10-24,,Police and Justice Bill,CD:2006-10-24:322,http://data.parliament.uk/resources/103656
aye,2006-10-24,,Police and Justice Bill,CD:2006-10-24:323,http://data.parliament.uk/resources/103657
aye,2006-10-24,,Police and Justice Bill,CD:2006-10-24:324,http://data.parliament.uk/resources/103658
aye,2006-10-18,,Liability for Suicide,CD:2006-10-18:312,http://data.parliament.uk/resources/103646
aye,2006-10-17,,Gambling Act 2005 (Amendment),CD:2006-10-17:308,http://data.parliament.uk/resources/103642
aye,2006-10-16,,Post Office,CD:2006-10-16:306,http://data.parliament.uk/resources/103640
aye,2006-10-12,,Civil Aviation Bill,CD:2006-10-12:302,http://data.parliament.uk/resources/103636
aye,2006-10-12,,Civil Aviation Bill,CD:2006-10-12:303,http://data.parliament.uk/resources/103637
aye,2006-10-10,,Corporate Manslaughter and Corporate Homicide Bill,CD:2006-10-10:299,http://data.parliament.uk/resources/103633
aye,2006-10-10,,Corporate Manslaughter and Corporate Homicide Bill,CD:2006-10-10:300,http://data.parliament.uk/resources/103634
aye,2006-07-25,,Northern Ireland (Miscellaneous Provisions) Bill,CD:2006-07-25:295,http://data.parliament.uk/resources/103629
aye,2006-07-18,,Government of Wales Bill,CD:2006-07-18:291,http://data.parliament.uk/resources/103625
aye,2006-07-18,,Government of Wales Bill,CD:2006-07-18:292,http://data.parliament.uk/resources/103626
