4150,date,division number_x,title,uin,uri_x,224,division number_y,uri_y
no,2002-03-04,175.0,Justice (Northern Ireland) Bill,CD:2002-03-04:175,http://data.parliament.uk/resources/102261,no,175.0,http://data.parliament.uk/resources/102261
no,2002-03-04,176.0,Justice (Northern Ireland) Bill,CD:2002-03-04:176,http://data.parliament.uk/resources/102262,no,176.0,http://data.parliament.uk/resources/102262
no,2002-03-04,177.0,Justice (Northern Ireland) Bill,CD:2002-03-04:177,http://data.parliament.uk/resources/102263,no,177.0,http://data.parliament.uk/resources/102263
no,2002-03-04,178.0,Justice (Northern Ireland) Bill,CD:2002-03-04:178,http://data.parliament.uk/resources/102264,no,178.0,http://data.parliament.uk/resources/102264
no,2002-02-27,172.0,Proceeds of Crime Bill,CD:2002-02-27:172,http://data.parliament.uk/resources/102258,no,172.0,http://data.parliament.uk/resources/102258
no,2002-02-27,173.0,Proceeds of Crime Bill,CD:2002-02-27:173,http://data.parliament.uk/resources/102259,no,173.0,http://data.parliament.uk/resources/102259
no,2002-02-27,174.0,Proceeds of Crime Bill,CD:2002-02-27:174,http://data.parliament.uk/resources/102260,no,174.0,http://data.parliament.uk/resources/102260
no,2002-02-26,169.0,Proceeds of Crime Bill,CD:2002-02-26:169,http://data.parliament.uk/resources/102255,no,169.0,http://data.parliament.uk/resources/102255
no,2002-02-26,170.0,Proceeds of Crime Bill,CD:2002-02-26:170,http://data.parliament.uk/resources/102256,no,170.0,http://data.parliament.uk/resources/102256
no,2002-02-26,171.0,Proceeds of Crime Bill,CD:2002-02-26:171,http://data.parliament.uk/resources/102257,no,171.0,http://data.parliament.uk/resources/102257
no,2002-02-12,166.0,Employment Bill,CD:2002-02-12:166,http://data.parliament.uk/resources/102252,no,166.0,http://data.parliament.uk/resources/102252
no,2002-02-07,163.0,Tax Credits Bill,CD:2002-02-07:163,http://data.parliament.uk/resources/102249,no,163.0,http://data.parliament.uk/resources/102249
no,2002-02-07,164.0,Tax Credits Bill,CD:2002-02-07:164,http://data.parliament.uk/resources/102250,no,164.0,http://data.parliament.uk/resources/102250
no,2002-02-07,165.0,Tax Credits Bill,CD:2002-02-07:165,http://data.parliament.uk/resources/102251,no,165.0,http://data.parliament.uk/resources/102251
no,2002-02-06,157.0,Education Bill,CD:2002-02-06:157,http://data.parliament.uk/resources/102243,no,157.0,http://data.parliament.uk/resources/102243
no,2002-02-06,158.0,Education Bill,CD:2002-02-06:158,http://data.parliament.uk/resources/102244,no,158.0,http://data.parliament.uk/resources/102244
no,2002-02-06,159.0,Education Bill,CD:2002-02-06:159,http://data.parliament.uk/resources/102245,no,159.0,http://data.parliament.uk/resources/102245
no,2002-02-06,160.0,Education Bill,CD:2002-02-06:160,http://data.parliament.uk/resources/102246,no,160.0,http://data.parliament.uk/resources/102246
no,2002-02-05,156.0,Education Bill,CD:2002-02-05:156,http://data.parliament.uk/resources/102242,no,156.0,http://data.parliament.uk/resources/102242
no,2002-02-04,151.0,Asylum Seekers,CD:2002-02-04:151,http://data.parliament.uk/resources/102237,no,151.0,http://data.parliament.uk/resources/102237
no,2002-02-04,152.0,Pensions and Benefits,CD:2002-02-04:152,http://data.parliament.uk/resources/102238,no,152.0,http://data.parliament.uk/resources/102238
no,2002-01-31,150.0,Travel Concessions (Eligibility) Bill [Lords],CD:2002-01-31:150,http://data.parliament.uk/resources/102236,,,
no,2002-01-29,147.0,Post Office,CD:2002-01-29:147,http://data.parliament.uk/resources/102232,no,147.0,http://data.parliament.uk/resources/102232
no,2002-01-28,142.0,Civil Defence (Grant) Bill,CD:2002-01-28:142,http://data.parliament.uk/resources/102223,no,142.0,http://data.parliament.uk/resources/102223
no,2002-01-28,143.0,Civil Defence (Grant) Bill,CD:2002-01-28:143,http://data.parliament.uk/resources/102225,no,143.0,http://data.parliament.uk/resources/102225
no,2002-01-22,139.0,Public Services,CD:2002-01-22:139,http://data.parliament.uk/resources/102220,no,139.0,http://data.parliament.uk/resources/102220
no,2002-01-21,137.0,Justice (Northern Ireland) Bill,CD:2002-01-21:137,http://data.parliament.uk/resources/102218,no,137.0,http://data.parliament.uk/resources/102218
no,2002-01-16,134.0,Railways,CD:2002-01-16:134,http://data.parliament.uk/resources/102215,no,134.0,http://data.parliament.uk/resources/102215
no,2002-01-16,135.0,Care System,CD:2002-01-16:135,http://data.parliament.uk/resources/102216,no,135.0,http://data.parliament.uk/resources/102216
no,2002-01-15,130.0,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:130,http://data.parliament.uk/resources/102211,no,130.0,http://data.parliament.uk/resources/102211
no,2002-01-15,131.0,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:131,http://data.parliament.uk/resources/102212,no,131.0,http://data.parliament.uk/resources/102212
no,2002-01-15,132.0,National Health Service Reform and Health Care Professions Bill,CD:2002-01-15:132,http://data.parliament.uk/resources/102213,no,132.0,http://data.parliament.uk/resources/102213
no,2002-01-09,124.0,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2002-01-09:124,http://data.parliament.uk/resources/102205,no,124.0,http://data.parliament.uk/resources/102205
no,2002-01-09,125.0,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2002-01-09:125,http://data.parliament.uk/resources/102206,no,125.0,http://data.parliament.uk/resources/102206
no,2001-12-18,118.0,Facilities of the House,CD:2001-12-18:118,http://data.parliament.uk/resources/102199,,,
no,2001-12-18,119.0,Facilities of the House,CD:2001-12-18:119,http://data.parliament.uk/resources/102200,,,
no,2001-12-18,120.0,Facilities of the House,CD:2001-12-18:120,http://data.parliament.uk/resources/102201,,,
no,2001-12-17,115.0,Northern Ireland Arms Decommissioning (Amendment) Bill,CD:2001-12-17:115,http://data.parliament.uk/resources/102196,,,
no,2001-12-13,111.0,Animal Health Bill,CD:2001-12-13:111,http://data.parliament.uk/resources/102192,no,111.0,http://data.parliament.uk/resources/102192
no,2001-12-13,112.0,Animal Health Bill,CD:2001-12-13:112,http://data.parliament.uk/resources/102193,no,112.0,http://data.parliament.uk/resources/102193
no,2001-12-04,99.0,Education Bill,CD:2001-12-04:99,http://data.parliament.uk/resources/102180,no,99.0,http://data.parliament.uk/resources/102180
no,2001-12-03,97.0,Public Services,CD:2001-12-03:97,http://data.parliament.uk/resources/102178,no,97.0,http://data.parliament.uk/resources/102178
no,2001-11-29,94.0,Human Reproductive Cloning Bill[Lords],CD:2001-11-29:94,http://data.parliament.uk/resources/102175,,,
no,2001-11-27,87.0,Employment Bill,CD:2001-11-27:87,http://data.parliament.uk/resources/102168,,,
no,2001-11-26,82.0,"Anti-terrorism, Crime and Security Bill",CD:2001-11-26:82,http://data.parliament.uk/resources/102163,no,82.0,http://data.parliament.uk/resources/102163
no,2001-11-26,83.0,"Anti-terrorism, Crime and Security Bill",CD:2001-11-26:83,http://data.parliament.uk/resources/102164,no,83.0,http://data.parliament.uk/resources/102164
no,2001-11-26,85.0,"Anti-terrorism, Crime and Security Bill",CD:2001-11-26:85,http://data.parliament.uk/resources/102166,no,85.0,http://data.parliament.uk/resources/102166
no,2001-11-21,72.0,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:72,http://data.parliament.uk/resources/102153,no,72.0,http://data.parliament.uk/resources/102153
no,2001-11-21,74.0,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:74,http://data.parliament.uk/resources/102155,no,74.0,http://data.parliament.uk/resources/102155
no,2001-11-21,78.0,"Anti-terrorism, Crime and Security Bill",CD:2001-11-21:78,http://data.parliament.uk/resources/102159,no,78.0,http://data.parliament.uk/resources/102159
no,2001-11-20,67.0,National Health Service Reform and Health Care Professions Bill,CD:2001-11-20:67,http://data.parliament.uk/resources/102148,no,67.0,http://data.parliament.uk/resources/102148
no,2001-11-14,62.0,Football (Disorder) (Amendment) Bill,CD:2001-11-14:62,http://data.parliament.uk/resources/102143,,,
no,2001-11-13,57.0,Railtrack,CD:2001-11-13:57,http://data.parliament.uk/resources/102138,no,57.0,http://data.parliament.uk/resources/102138
no,2001-11-13,59.0,Stakeholder Pensions,CD:2001-11-13:59,http://data.parliament.uk/resources/102140,,,
no,2001-11-12,53.0,Animal Health Bill,CD:2001-11-12:53,http://data.parliament.uk/resources/102134,no,53.0,http://data.parliament.uk/resources/102134
no,2001-11-08,51.0,Export Control Bill,CD:2001-11-08:51,http://data.parliament.uk/resources/102132,,,
no,2001-11-08,52.0,Export Control Bill,CD:2001-11-08:52,http://data.parliament.uk/resources/102133,,,
no,2001-11-06,49.0,Education and Lifelong Learning,CD:2001-11-06:49,http://data.parliament.uk/resources/102130,no,49.0,http://data.parliament.uk/resources/102130
no,2001-11-01,48.0,Coalition Against International Terrorism,CD:2001-11-01:48,http://data.parliament.uk/resources/102129,no,48.0,http://data.parliament.uk/resources/102129
no,2001-10-31,47.0,Election Fraud (Northern Ireland) Bill,CD:2001-10-31:47,http://data.parliament.uk/resources/102128,no,47.0,http://data.parliament.uk/resources/102128
no,2001-10-25,43.0,Student Finance,CD:2001-10-25:43,http://data.parliament.uk/resources/102124,,,
no,2001-10-25,44.0,Social Security,CD:2001-10-25:44,http://data.parliament.uk/resources/102125,,,
no,2001-10-23,39.0,Ministerial Conduct (DTLR),CD:2001-10-23:39,http://data.parliament.uk/resources/102120,,,
no,2001-07-18,32.0,European Communities (Amendment) Bill,CD:2001-07-18:32,http://data.parliament.uk/resources/102113,no,32.0,http://data.parliament.uk/resources/102113
no,2001-07-18,34.0,European Communities (Amendment) Bill,CD:2001-07-18:34,http://data.parliament.uk/resources/102115,no,34.0,http://data.parliament.uk/resources/102115
no,2001-07-18,35.0,European Communities (Amendment) Bill,CD:2001-07-18:35,http://data.parliament.uk/resources/102116,no,35.0,http://data.parliament.uk/resources/102116
no,2001-07-12,23.0,Post-16 Education,CD:2001-07-12:23,http://data.parliament.uk/resources/102104,,,
no,2001-07-12,24.0,The Countryside,CD:2001-07-12:24,http://data.parliament.uk/resources/102105,,,
no,2001-07-11,22.0,European Communities (Amendment) Bill,CD:2001-07-11:22,http://data.parliament.uk/resources/102103,no,22.0,http://data.parliament.uk/resources/102103
no,2001-07-05,11.0,"Members' Allowances, Insurance &c.",CD:2001-07-05:11,http://data.parliament.uk/resources/102092,aye,,http://data.parliament.uk/resources/102092
no,2001-07-05,14.0,"Members' Allowances, Insurance &c.",CD:2001-07-05:14,http://data.parliament.uk/resources/102095,aye,,http://data.parliament.uk/resources/102095
no,2001-07-04,8.0,European Communities (Amendment) Bill,CD:2001-07-04:8,http://data.parliament.uk/resources/102089,no,8.0,http://data.parliament.uk/resources/102089
no,2001-06-27,2.0,Home Affairs and Constitution,CD:2001-06-27:2,http://data.parliament.uk/resources/102083,no,2.0,http://data.parliament.uk/resources/102083
no,2001-06-27,3.0,Home Affairs and Constitution,CD:2001-06-27:3,http://data.parliament.uk/resources/102084,no,3.0,http://data.parliament.uk/resources/102084
aye,2010-03-30,,"Budget Resolutions and Economic Situation, Fuel duties (rates and rebates from April 2010)",CD:2010-03-30:123,http://data.parliament.uk/resources/104615,,,
aye,2010-03-30,,"Budget Resolutions and Economic Situation, Fuel duties (further changes in rates and rebates)
",CD:2010-03-30:124,http://data.parliament.uk/resources/104616,,,
aye,2010-03-30,,"Budget Resolutions and Economic Situation, Landline duty",CD:2010-03-30:125,http://data.parliament.uk/resources/104617,,,
aye,2010-03-30,,"Budget Resolutions and Economic Situation, Furnished holiday lettings",CD:2010-03-30:126,http://data.parliament.uk/resources/104618,,,
aye,2010-03-17,,"Children and young persons (regulated Activity) That the draft Safeguarding Vulnerable Groups Act 2006 (Regulated Activity, Devolution & Miscellaneous Provisions) Order 2010, laid before this House on 27 Jan, be approved",CD:2010-03-17:113,http://data.parliament.uk/resources/104605,,,
aye,2010-03-17,,"Children and Young Persons (Controlled Activity) That the draft Safeguarding Vulnerable Groups Act 2006 (Controlled Activity & Miscellaneous Provisions) Regulations 2010, laid before this House on 2 February, be approved",CD:2010-03-17:114,http://data.parliament.uk/resources/104606,,,
aye,2010-03-17,,"Representation of the people (Northern Ireland) That the draft European Parliamentary Elections (Northern Ireland) (Amendment) Regulations 2010, which were laid before this House on 24 February, be approved",CD:2010-03-17:115,http://data.parliament.uk/resources/104607,,,
aye,2010-03-17,,"Northern Ireland, That the draft Electoral Law Act (Northern Ireland) 1962 (Amendment) Order 2010, which was laid before this House on 24 February, be approved",CD:2010-03-17:116,http://data.parliament.uk/resources/104608,,,
aye,2010-03-04,,"Social Security, That the draft Social Security Benefits Up-rating Order 2010, which was laid before this House on 27 January, be approved",CD:2010-03-04:95,http://data.parliament.uk/resources/104587,,,
aye,2010-03-04,,"Licences and Licensing,That the draft Licensing Act 2003 (Mandatory Licensing Conditions) Order 2010, which was laid before this House on 27 January, be approved",CD:2010-03-04:96,http://data.parliament.uk/resources/104588,,,
aye,2010-03-02,,"Constitutional Reform and Governance Bill (Money) (No. 4), Question put",CD:2010-03-02:91,http://data.parliament.uk/resources/104583,,,
aye,2010-03-02,,"Constitutional Reform and Governance Bill (Programme) (No. 6), Question put",CD:2010-03-02:92,http://data.parliament.uk/resources/104584,,,
aye,2010-02-24,,"Motion made, & Question put forthwith (SO No. 119(11), Alternative Investment Fund Managers. That this House takes note of EU 9494/09 -A1, 2, amending Directives 2004/39/EC, 2009/.../EC,  15162/09, 2004/39/EC & 2009/.../EC",CD:2010-02-24:88,http://data.parliament.uk/resources/104580,,,
aye,2010-02-10,,Section 5 of the European Communities (Amendment) Act 1993 Main Question put,CD:2010-02-10:81,http://data.parliament.uk/resources/104573,,,
aye,2010-02-09,,Constitutional Reform and Governance Bill (Money) (No. 3),CD:2010-02-09:76,http://data.parliament.uk/resources/104568,,,
aye,2010-02-09,,"Constitutional Reform and Governance Bill, That the New Clause 88 be read a Second time, sitting in committee",CD:2010-02-09:77,http://data.parliament.uk/resources/104569,,,
aye,2010-02-09,,"Constitutional Reform and Governance Bill, Question put, That the clause be added to the Bill, sitting in committee",CD:2010-02-09:79,http://data.parliament.uk/resources/104571,,,
aye,2010-02-08,,"Terrorist Asset-Freezing (Temporary Provisions) Bill, (Allocation of Time),  Question put",CD:2010-02-08:72,http://data.parliament.uk/resources/104564,,,
aye,2010-02-03,,"EU Doc No. 14513/09, Enlargement Strategy & Main Challenges 2009-10 & supports the Gov's policy that Turkey, Croatia, Iceland & all the countries of the Western Balkans should be able to join the EU when they meet the criteria",CD:2010-02-03:69,http://data.parliament.uk/resources/104561,,,
aye,2010-02-03,,"Infrastructure Planning, That the draft Infrastructure Planning (Decisions) Regulations 2010, which were laid before this House on 5 January, be approved",CD:2010-02-03:70,http://data.parliament.uk/resources/104562,,,
aye,2010-02-03,,"Financial management, That this House takes note of reports that supports the Government's promotion of measures to improve the level of assurance given on the Community budget",CD:2010-02-03:71,http://data.parliament.uk/resources/104563,,,
aye,2010-02-01,,"East of England Regional Grand Committee Motion made, and Question put forthwith (Standing Order No. 117A(3))",CD:2010-02-01:67,http://data.parliament.uk/resources/104559,,,
aye,2010-01-26,,"Constitutional Reform and Governance Bill Question put, That the clause 29 stand part of the Bill, Sitting in Committe",CD:2010-01-26:59,http://data.parliament.uk/resources/104551,,,
aye,2010-01-19,,"Constitutional Reform and Governance Bill (Programme) (No. 3), Three quarters of an hour having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 83A (9)",CD:2010-01-19:43,http://data.parliament.uk/resources/104534,,,
aye,2010-01-13,,"Energy Security, Question, That the proposed words be there added, put forthwith (Standing Order No. 31)",CD:2010-01-13:39,http://data.parliament.uk/resources/104530,,,
aye,2010-01-11,,"Children, Schools and Families Bill, Question put forthwith (Standing Order No. 62(2)), That the Bill be now read a Second time. Sitting in Committe",CD:2010-01-11:32,http://data.parliament.uk/resources/104523,,,
aye,2009-12-09,,"Environmental Protection. That the draft Environmental Permitting (England and Wales) (Amendment) (No. 2) Regulations 2009, which were laid) re this House on 28 October, in the previous Session of Parliament, be approved",CD:2009-12-09:18,http://data.parliament.uk/resources/104509,,,
aye,2009-11-11,,"Apprenticeships, Skills, Children and Learning bill (Programme) (no.2)) Motion made, and Question put forthwith (Standing Order No. 83A",CD:2009-11-11:246,http://data.parliament.uk/resources/104489,,,
aye,2009-11-10,,"Welfare Reform Bill, That this House disagrees with Lords amendment 2",CD:2009-11-10:245,http://data.parliament.uk/resources/104488,,,
aye,2009-11-09,,"Coroners and Justice Bill (Programme) (No.4), Motion made, and Question put forthwith (Standing Order No. 83A)",CD:2009-11-09:240,http://data.parliament.uk/resources/104483,,,
aye,2009-11-09,,"Coroners and Justice Bill, That this House disagrees with Lords amendment 55",CD:2009-11-09:242,http://data.parliament.uk/resources/104485,,,
aye,2009-11-03,,"Constitutional Reform and Governance Bill (Programme) (No. 2), Three quarters of an hour having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 83A)",CD:2009-11-03:234,http://data.parliament.uk/resources/104477,,,
aye,2009-10-20,,"Constitutional Reform and Governance Bill (Carry-Over), Motion made, and Question put forthwith (Standing Order No. 80A)",CD:2009-10-20:227,http://data.parliament.uk/resources/104470,,,
aye,2009-10-12,,"Health Bill (Lords), Question put, That the new clause 12 be read a Second time",CD:2009-10-12:209,http://data.parliament.uk/resources/104451,,,
aye,2009-07-15,,East Midlands Regional Grand Committee take questions under Standing Order No. 117B (Regional Grand Committees (questions for oral answer),CD:2009-07-15:201,http://data.parliament.uk/resources/104443,,,
aye,2009-07-13,,Political Parties and Elections Bill (Extension of Carry-over) shall lapse in pursuance of paragraph (13) of Standing Order No. 80A shall be extended by 15 weeks until 29 October 2009,CD:2009-07-13:198,http://data.parliament.uk/resources/104440,,,
aye,2009-07-13,,"Political parties and elections Bill (programme) (NO.4), Motion made, and Question put forthwith (Standing Order No. 83A(7))",CD:2009-07-13:199,http://data.parliament.uk/resources/104441,,,
aye,2009-07-08,,"Justice and Security, That the draft Justice and Security (Northern Ireland) Act 2007 (Extension of duration of non-jury trial provisions) Order 2009, which was laid before this House on 8 June, be approved",CD:2009-07-08:188,http://data.parliament.uk/resources/104430,,,
aye,2009-07-08,,"Identity Cards, That the draft Identity Cards Act 2006 (Provision of Information without Consent) Regulations 2009, which were laid before this House on 6 May, be approved",CD:2009-07-08:189,http://data.parliament.uk/resources/104431,,,
aye,2009-07-08,,"Identity Cards, That the draft Identity Cards Act 2006 (Information and Code of Practice on Penalties) Order 2009, which was laid before this House on 6 May, be approved",CD:2009-07-08:190,http://data.parliament.uk/resources/104432,,,
aye,2009-07-08,,"Identity Cards, That the draft Identity Cards Act 2006 (Fees) Regulations 2009, which were laid before this House on 6 May, be approved",CD:2009-07-08:191,http://data.parliament.uk/resources/104433,,,
aye,2009-07-08,,"Identity Cards That the draft Identity Cards Act 2006 (Application and Issue of ID Card and Notification of Changes ) Regulations 2009, which were laid before the House on 9 June, be approved",CD:2009-07-08:192,http://data.parliament.uk/resources/104434,,,
aye,2009-07-08,,"Identity Cards That the draft Identity Cards Act 2006 (Prescribed Information) Regulations 2009, which were laid before this House on 9 June, be approved",CD:2009-07-08:193,http://data.parliament.uk/resources/104435,,,
aye,2009-07-08,,House takes note of unnumbered Explanatory Memorandum 11/06/09 from HM Treasury on Preliminary Draft Budget of EC for yr 2010; & supports the Gov’s efforts to maintain budget discipline in relation to the budget of the EC,CD:2009-07-08:194,http://data.parliament.uk/resources/104436,,,
aye,2009-07-06,,"Building our Common Future, Question put forthwith (Standing Order No. 32(2)), That the proposed words be there added",CD:2009-07-06:183,http://data.parliament.uk/resources/104425,,,
aye,2009-07-01,,"Environmental Protection, That the draft Environmental Permitting (England and Wales) (Amendment) Regulations 2009, which were laid before this House on 13 May, be approved",CD:2009-07-01:172,http://data.parliament.uk/resources/104414,,,
aye,2009-07-01,,"Adjournment (summer) That this House, at its rising on Tuesday 21 July 2009, do adjourn till Monday 12 October 2009",CD:2009-07-01:173,http://data.parliament.uk/resources/104415,,,
aye,2009-07-01,,"Notices of questions etc. Sept 09. Days appointed for tabling & answering of written questions & written ministerial statements under Sect Order 22B shall be: Tabling Wed 2, Mon 7 & Wed 9. Answering Wed 9, Mon 14 & Wed 16",CD:2009-07-01:174,http://data.parliament.uk/resources/104416,,,
aye,2009-07-01,,"Parliamentary Standards Bill, Chair put forthwith Qs necessary for disposal of business to be concluded (Prog Order, 29 June & SO 83D ) Question put, That the amendments 23, 24 & 87 be made. Sitting in committee",CD:2009-07-01:178,http://data.parliament.uk/resources/104420,,,
aye,2009-06-30,,"Parliamentary Standards Bill Question put, That the amendment 73 be made. Sitting in committee",CD:2009-06-30:170,http://data.parliament.uk/resources/104412,,,
aye,2009-06-24,,"Iraq Inquiry, Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added",CD:2009-06-24:156,http://data.parliament.uk/resources/104398,,,
aye,2009-06-17,,"EU Doc No. 5289/09, the Development and Consolidation of the External Service: Implementation of Measures for 2008 & endorses Govt’s policy of support for the developments to the EU Commission’s external service in 2009",CD:2009-06-17:151,http://data.parliament.uk/resources/104393,,,
aye,2009-06-17,,"Business Rate Supplements Bill, Question put, That this House disagrees with Lords amendment 1",CD:2009-06-17:152,http://data.parliament.uk/resources/104394,,,
aye,2009-06-17,,"Business Rate Supplements Bill, Question put, That this House disagrees with Lords amendment 11",CD:2009-06-17:153,http://data.parliament.uk/resources/104395,,,
aye,2009-06-01,,"Local Democracy, Economic Development and Construction Bill (Lords), Question put, That the Bill be now read a Second time",CD:2009-06-01:141,http://data.parliament.uk/resources/104383,,,
aye,2009-06-01,,"Local Democracy, Economic Development and Construction Bill (Lords) (Programme), Motion made, and Question put forthwith (Standing Order No. 83A (7) )",CD:2009-06-01:142,http://data.parliament.uk/resources/104384,,,
aye,2009-05-20,,"Planning: National Policy Statements, Main Question put",CD:2009-05-20:139,http://data.parliament.uk/resources/104381,,,
aye,2009-05-19,,"Policing and Crime Bill (Programme)(No. 2), question put that the programme of 19 January be varied",CD:2009-05-19:133,http://data.parliament.uk/resources/104375,,,
aye,2009-05-13,,"Equality Bill, That if, at the conclusion of this Session of Parliament, proceedings on the Equality Bill have not been completed, they shall be resumed in the next Session (Carry over))",CD:2009-05-13:123,http://data.parliament.uk/resources/104365,,,
aye,2009-05-13,,"Finance Bill, Question put, That the clause 16 stand part of the Bill",CD:2009-05-13:128,http://data.parliament.uk/resources/104370,,,
aye,2009-05-12,,"Finance Bill, Question put, That the amendment to clause 9 be made. Sitting in committee",CD:2009-05-12:119,http://data.parliament.uk/resources/104361,,,
aye,2009-05-12,,"Finance Bill, Question put, Question put forthwith, That the Question be now put. Sitting in committee",CD:2009-05-12:120,http://data.parliament.uk/resources/104362,,,
aye,2009-05-11,,"Equality Bill, (Programme), Motion made, and Question put forthwith, (Standing Order No. 83A(7))",CD:2009-05-11:116,http://data.parliament.uk/resources/104358,,,
aye,2009-04-28,,"Budget Resolutions and Economic Situation, amenment of law, 2, 3 and 4 Income Tax and 5. Corporation Tax",CD:2009-04-28:100,http://data.parliament.uk/resources/104342,,,
aye,2009-04-28,,"Budget Resolutions and Economic Situation, amenment of law, 6. Corporation Tax",CD:2009-04-28:101,http://data.parliament.uk/resources/104343,,,
aye,2009-04-28,,"Budget Resolutions and Economic Situation, amenment of law, 7. VAT, 8. Stamp duty land tax and 9. Rates of duty on alcoholic liquor",CD:2009-04-28:102,http://data.parliament.uk/resources/104344,,,
aye,2009-04-28,,"Budget Resolutions and Economic Situation, amenment of law, 10. Rates of tobacco products duty, 11 and 12. Vehicle excise duty and 13. Fuel duties",CD:2009-04-28:103,http://data.parliament.uk/resources/104345,,,
aye,2009-04-21,,"Manchester City Council Bill (Lords) and Bournemouth Borough Council Bill (Lords), leave to proceed with the Bills in the current Session according to the provisions of Standing Order 188B (Revival of bills)",CD:2009-04-21:96,http://data.parliament.uk/resources/104338,,,
aye,2009-04-01,,"Ecclesiastical Offices (Terms of Service) Measure (HC 270), passed by the General Synod of the CofE, be presented to Her Majesty for Her Royal Assent in the form in which the said Measure was laid before Parliament",CD:2009-04-01:92,http://data.parliament.uk/resources/104334,,,
aye,2009-04-01,,"Adjournment (May Day) That this House, at its rising on Thursday 30 April 2009, do adjourn till Tuesday 5 May 2009",CD:2009-04-01:93,http://data.parliament.uk/resources/104335,,,
aye,2009-04-01,,"Geneva Conventions and United Nations Personnel (Protocols) Bill (Lords) (Programme), Motion made, and Question put forthwith, (Standing Order No. 83A",CD:2009-04-01:94,http://data.parliament.uk/resources/104336,,,
aye,2009-03-25,,"Iraq War Inquiry, Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added",CD:2009-03-25:89,http://data.parliament.uk/resources/104331,,,
aye,2009-03-24,,"Coroners and Justice Bill, Debate interrupted (Programme Order, 23 March). The Speaker put forthwith the Question already proposed from the Chair (Standing Order No.83E), That the Bill be now read the Third time",CD:2009-03-24:87,http://data.parliament.uk/resources/104329,,,
aye,2009-03-23,,"Coroners and Justice Bill (Programme) (No. 3), Question put on programme",CD:2009-03-23:82,http://data.parliament.uk/resources/104324,,,
aye,2009-03-17,,"Business without Debate, delegated legislation, Motion made, & Question put (Standing Order No. 118(6)), Electronic Communications, draft Data Retention (EC Directive) Reg 2009, laid before House on 11 Feb, be approved",CD:2009-03-17:77,http://data.parliament.uk/resources/104319,,,
aye,2009-03-11,,"England) (Amendment) Order 2009, which was laid before this House on 29 January, be approved.",CD:2009-03-11:58,http://data.parliament.uk/resources/104299,,,
aye,2009-03-11,,"Representation of the people That the draft Parliamentary Constituencies (England) (Amendment) Order 2009, which was laid before this House on 29 January, be approved",CD:2009-03-11:59,http://data.parliament.uk/resources/104300,,,
aye,2009-03-11,,"Adjournment (easter) That this House, at its rising on Thursday 2 April 2009, do adjourn till Monday 20 April 2009",CD:2009-03-11:60,http://data.parliament.uk/resources/104301,,,
aye,2009-03-11,,"Business Rate Supplements Bill (Programme No. 2), Motion that the That the Programme Order of 12 January 2009 be varied",CD:2009-03-11:61,http://data.parliament.uk/resources/104302,,,
aye,2009-03-11,,"Family Law, That the draft Child Support (Miscellaneous and Consequential Amendments) Regulations 2009, which were laid before this House on 26 January, be approved",CD:2009-03-11:66,http://data.parliament.uk/resources/104307,,,
aye,2009-03-11,,"Control of Ozone-depleting Substances, EU Doc No. 12832/08 & Addenda 1 to 3, on completing the phase-out of substances that deplete the ozone layer ensures compliance with the latest adjustments of the Montreal Protocol",CD:2009-03-11:67,http://data.parliament.uk/resources/104309,,,
aye,2009-03-03,,"Prevention and Suppression of Terrorism, One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 16(1))",CD:2009-03-03:49,http://data.parliament.uk/resources/104290,,,
aye,2009-03-03,,"Business of the House, Question put on Motions A (membership of Regional Select Committees) and B (Green Book (Committee on Members’ Allowances), Liaison Committee (Membership) and Pay for Chairmen of Select Committees)",CD:2009-03-03:50,http://data.parliament.uk/resources/104291,,,
aye,2009-03-02,,"Political Parties and Elections Bill, The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the Bill be now read the Third time",CD:2009-03-02:48,http://data.parliament.uk/resources/104289,,,
aye,2009-02-11,,"Royal Mail, Question put forthwith (Standing Order No. 31(2)), That the proposed words be there added",CD:2009-02-11:37,http://data.parliament.uk/resources/104278,,,
aye,2009-02-10,,"Banking Bill (Money), Three quarters of an hour having elapsed since the commencement of proceedings on the motion, the Speaker put the Question (Standing Order No. 52)",CD:2009-02-10:34,http://data.parliament.uk/resources/104275,,,
aye,2009-02-09,,"Political Parties and Elections Bill, The Deputy Speaker put forthwith the Question already proposed from the Chair (Standing Order No. 83E), That the clause be read a Second time",CD:2009-02-09:32,http://data.parliament.uk/resources/104273,,,
