515,date,division number,title,uin,uri
aye,2009-03-10,,"Unemployment, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-03-10:56,http://data.parliament.uk/resources/104297
aye,2009-03-10,,"European Working Time Directive, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-03-10:57,http://data.parliament.uk/resources/104298
aye,2009-03-04,,"Northern Ireland Bill (Allocation of Time), Question put, That the amendment be made",CD:2009-03-04:53,http://data.parliament.uk/resources/104294
aye,2009-02-24,,"Airport Expansion (Parliamentary Approval), Question put Motion for leave to introduce a Bill (Standing Order No. 23)",CD:2009-02-24:38,http://data.parliament.uk/resources/104279
aye,2009-02-24,,"Airport Expansion (Parliamentary Approval), Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-02-24:39,http://data.parliament.uk/resources/104280
aye,2009-02-24,,"British Agriculture and Food Labelling, Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-02-24:40,http://data.parliament.uk/resources/104281
aye,2009-02-11,,"Climate Change (Sectoral Targets), Question put accordingly (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-02-11:35,http://data.parliament.uk/resources/104276
aye,2009-02-11,,"Royal Mail, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-02-11:36,http://data.parliament.uk/resources/104277
aye,2009-02-03,,"Skills and Further Education, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-02-03:29,http://data.parliament.uk/resources/104270
aye,2009-02-03,,"Child Protection, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-02-03:30,http://data.parliament.uk/resources/104271
aye,2009-01-28,,"Heathrow (Third Runway), Question put accordingly, (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-01-28:26,http://data.parliament.uk/resources/104267
aye,2009-01-21,,"Emergency Care, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-01-21:18,http://data.parliament.uk/resources/104259
aye,2009-01-21,,"Savers, Question put (Standing Order No. 31(2)), That the original words stand part of the Question",CD:2009-01-21:19,http://data.parliament.uk/resources/104260
aye,2008-12-17,,"Value Added Tax, One and a half hours having elapsed since the commencement of proceedings on the motion, the Deputy Speaker put the Question (Standing Order No. 16(1))",CD:2008-12-17:9,http://data.parliament.uk/resources/104250
aye,2008-12-15,,"Economy, Pensions and Welfare, Question put, That the amendment be made",CD:2008-12-15:5,http://data.parliament.uk/resources/104246
aye,2008-12-11,,"Benefits Uprating, Question put accordingly, That the amendment be made",CD:2008-12-11:4,http://data.parliament.uk/resources/104245
aye,2008-12-08,,"Speaker’s Committee on the Search of Offices on the Parliamentary Estate, Motion in the name of Ms Harriet Harman, Question put, That the amendment be made",CD:2008-12-08:1,http://data.parliament.uk/resources/104242
aye,2008-12-08,,"Speaker’s Committee on the Search of Offices on the Parliamentary Estate, 3 hrs having elapsed since commencement of proceedings, Spk put Qs necessary to dispose of business to be concluded at that time (Order this day) Amd e",CD:2008-12-08:2,http://data.parliament.uk/resources/104243
aye,2008-11-26,,"Banking Bill, Question put, That the clause be read a Second time (New Clause 11)",CD:2008-11-26:340,http://data.parliament.uk/resources/104240
aye,2008-11-26,,"Banking Bill, Question put, That the amendment be made (Clauses 1, 60, 62-65, 67, 72, 119 and 154)",CD:2008-11-26:341,http://data.parliament.uk/resources/104241
aye,2008-11-25,,"Pensions Bill, Question put, That the amendment to the Lords amendment 52 be made",CD:2008-11-25:338,http://data.parliament.uk/resources/104238
aye,2008-11-19,,"Counter-Terrorism Bill, Question put, That the Lords amendment No 2 be made",CD:2008-11-19:329,http://data.parliament.uk/resources/104229
aye,2008-11-19,,"Counter-Terrorism Bill, Question put, That the amendment be made",CD:2008-11-19:332,http://data.parliament.uk/resources/104232
aye,2008-11-18,,"Energy Bill, Amendment proposed to the Lords amendment: (b), Question put, That the amendment to the Lords amendment be made",CD:2008-11-18:326,http://data.parliament.uk/resources/104226
aye,2008-11-18,,"Energy Bill, Government amendment to Lords amendment: (g), Question put, That the amendment to the Lords amendment be made",CD:2008-11-18:327,http://data.parliament.uk/resources/104227
aye,2008-11-12,,"Dangerous Drugs, That the draft Misuse of Drugs Act 1971 (Amendment) Order 2008, which was laid before this House on 13th October, be approved.",CD:2008-11-12:315,http://data.parliament.uk/resources/104215
aye,2008-11-12,,"Regional Accountability, amnd C, being 1 1/2 hrs after the commencement of proceedings on the motion, Mr. Dpt Spk put the Qs necessary for disposal of business to be concluded at that hour, pursuant to Order (this day)",CD:2008-11-12:317,http://data.parliament.uk/resources/104217
aye,2008-11-12,,"Regional Accountability, Question put that amendment A be made",CD:2008-11-12:318,http://data.parliament.uk/resources/104218
aye,2008-11-12,,"Regional Accountability, amnd A, being 1 1/2 hrs after the commencement of proceedings on the motion, Madam Dpt Spk put the Qs necessary for disposal of business to be concluded at that hour, pursuant to Order (this day)",CD:2008-11-12:323,http://data.parliament.uk/resources/104223
aye,2008-11-12,,"Regional Accountability, That amendments to the Standing Orders and new Orders, agreed to by this House on 25 Oct 2007, permanent effect with the following amendments, 1, d, e, 2, a and b",CD:2008-11-12:324,http://data.parliament.uk/resources/104224
aye,2008-11-10,,"Post Office Card Account, Question, That the Question be now put, put and agreed to. Question put accordingly, That the original words stand part of the Question",CD:2008-11-10:313,http://data.parliament.uk/resources/104213
aye,2008-11-04,,"Employment Bill (Lords), Clause 19, Question put, That the amendment 10 be made",CD:2008-11-04:310,http://data.parliament.uk/resources/104210
aye,2008-11-03,,"Dormant Bank and Building Society Accounts Bill (Lords), Clause 5, Question put, That the amendments 10, 11 and 12 be made.",CD:2008-11-03:308,http://data.parliament.uk/resources/104208
aye,2008-10-29,,"Olympic Legacy, Question put, That the original words stand part of the Question",CD:2008-10-29:299,http://data.parliament.uk/resources/104199
aye,2008-10-29,,"Manchester City Council Bill (Lords), Order read for resuming adjourned debate on Question (12 June), That the Bill be now read a Second time, Question put, That the Question be now put",CD:2008-10-29:300,http://data.parliament.uk/resources/104200
aye,2008-10-29,,"Manchester City Council Bill (Lords), Question accordingly put, That the Bill be now read a Second time",CD:2008-10-29:301,http://data.parliament.uk/resources/104201
aye,2008-10-27,,"Local Transport Bill, Question put, That the amendment be made, new clause: (b), in line 31",CD:2008-10-27:289,http://data.parliament.uk/resources/104189
aye,2008-10-27,,"Local Transport Bill, Question put, That the amendment be made, new clause: (b), in line 12",CD:2008-10-27:290,http://data.parliament.uk/resources/104190
aye,2008-10-27,,"Local Transport Bill, pursuant to Order (26 March), amendments to Clauses 1, 3, 6, 8, 9, 12, 18 and 19",CD:2008-10-27:292,http://data.parliament.uk/resources/104192
aye,2008-10-27,,"Local Transport Bill, pursuant to Order (26 March), amendments to Clauses 19-23, 26, 28, 30, 32-37, 39, 44, 59, 68, 69, 73, 76 and 78",CD:2008-10-27:293,http://data.parliament.uk/resources/104193
aye,2008-10-22,,"Competition, That the Enterprise Act 2002 (Specification of Additional Section 58 Consideration) Order 2008 (S.I., 2008, No. 2645), dated 6th October, a copy of which was laid before this House on 7th October, be approved",CD:2008-10-22:282,http://data.parliament.uk/resources/104182
aye,2008-10-22,,"Human Fertilisation and Embryology Bill (Lords), It being Seven o’clock, Mr. Speaker, put the Question pursuant to Order (this day). Question put, That the Bill be now read the Third time",CD:2008-10-22:288,http://data.parliament.uk/resources/104188
aye,2008-10-21,,"Immigration Controls, Question put, That the original words stand part of the Question",CD:2008-10-21:277,http://data.parliament.uk/resources/104177
aye,2008-10-21,,"Economic Performance and Business, Question put, That the original words stand part of the Question",CD:2008-10-21:279,http://data.parliament.uk/resources/104179
aye,2008-10-20,,"Political Parties and Elections Bill, Question put, That the amendment be made",CD:2008-10-20:275,http://data.parliament.uk/resources/104175
aye,2008-10-08,,"European Union (Transparency), Question put, pursuant to Standing Order No. 23 (Motions for leave to bring in b ills and nomination of s elect c ommittees at commencement of public business)",CD:2008-10-08:271,http://data.parliament.uk/resources/104171
aye,2008-10-08,,"European Union (Transparency), It being Six o’clock, Madam Deputy Speaker put forthwith the Question already proposed from the Chair, pursuant to Order (16 June) Question put, That the clause be read a Second time",CD:2008-10-08:272,http://data.parliament.uk/resources/104172
aye,2008-10-08,,"European Union (Transparency), New Clause 24 Question put, That the clause be read a Second time",CD:2008-10-08:273,http://data.parliament.uk/resources/104173
aye,2008-10-07,,"Government’s Fiscal Rules, Question put, That the original words stand part of the Question",CD:2008-10-07:268,http://data.parliament.uk/resources/104168
aye,2008-10-07,,"Unemployment in the UK, Question put, That the original words stand part of the Question",CD:2008-10-07:269,http://data.parliament.uk/resources/104169
aye,2008-07-16,,"Members’ Allowances, Question put, That the original words stand part of the Question",CD:2008-07-16:264,http://data.parliament.uk/resources/104164
aye,2008-07-16,,"Members’ Allowances, Question, That the Question be now put, put and agreed to. Question put accordingly, That the original words stand part of the Question",CD:2008-07-16:265,http://data.parliament.uk/resources/104165
aye,2008-07-10,,"Regulatory Enforcement and Sanctions Bill (Lords), Question put, That the amendment No. 10 be made",CD:2008-07-10:262,http://data.parliament.uk/resources/104162
aye,2008-07-09,,"Cost of Living, Question put, That the original words stand part of the Question",CD:2008-07-09:259,http://data.parliament.uk/resources/104159
aye,2008-07-08,,"Criminal Evidence (Witness Anonymity) Bill, Question put, That amendment No 35 be made",CD:2008-07-08:255,http://data.parliament.uk/resources/104155
aye,2008-07-03,,"Members’ Salaries, Amendment No1 a proposed",CD:2008-07-03:250,http://data.parliament.uk/resources/104150
aye,2008-07-03,,"Members' Salaries, being more than 1 & 1/2 hrs after the commencement of proceedings, Spk put remaining Questions necessary to dispose of proceedings on the motions, pursuant to Order (1 July). Main Question put Amend No1",CD:2008-07-03:251,http://data.parliament.uk/resources/104151
aye,2008-07-03,,"Members’ Salaries, (Expression of Opinion) No3",CD:2008-07-03:252,http://data.parliament.uk/resources/104152
aye,2008-07-02,,"Finance Bill, Question put, That new clause 17 be read a Second time",CD:2008-07-02:244,http://data.parliament.uk/resources/104144
aye,2008-07-02,,"Finance Bill, Question put, That amendments 88-93 and Gov amendment 29 be made",CD:2008-07-02:245,http://data.parliament.uk/resources/104145
aye,2008-07-02,,"Finance Bill, Question put, That new clause 3 be read a Second time",CD:2008-07-02:246,http://data.parliament.uk/resources/104146
aye,2008-07-01,,"Finance Bill, Question put, That new clause 4 be read a Second time",CD:2008-07-01:239,http://data.parliament.uk/resources/104139
aye,2008-07-01,,"Finance Bill, Question put, That amendment No 6 be made",CD:2008-07-01:240,http://data.parliament.uk/resources/104140
aye,2008-07-01,,"Finance Bill, Question put, That new clause 5 be read a Second time",CD:2008-07-01:241,http://data.parliament.uk/resources/104141
aye,2008-07-01,,"Finance Bill, Amendment proposed: No. 4, page 413, line 21, leave out paragraph 12",CD:2008-07-01:243,http://data.parliament.uk/resources/104143
aye,2008-06-30,,"Energy Security, Question put accordingly, That the original words stand part of the Question",CD:2008-06-30:237,http://data.parliament.uk/resources/104137
aye,2008-06-30,,"Energy Security, Question put accordingly, That the original words stand part of the Question",CD:2008-06-30:238,http://data.parliament.uk/resources/104138
aye,2008-06-25,,"Planning Bill, Question put, That the amendment be made: No. 339, page 1, line 7",CD:2008-06-25:232,http://data.parliament.uk/resources/104132
aye,2008-06-25,,"Planning Bill, Question put, That the amendment be made: No. 66, in page 44, line 5",CD:2008-06-25:233,http://data.parliament.uk/resources/104133
aye,2008-06-25,,"Planning Bill, Question put, That the amendment be made: No. 300, page 77, line 7",CD:2008-06-25:235,http://data.parliament.uk/resources/104135
aye,2008-06-24,,"Cost of Living, Question put, That the original words stand part of the Question",CD:2008-06-24:228,http://data.parliament.uk/resources/104128
aye,2008-06-24,,"NHS (60th Anniversary), Question put, That the original words stand part of the Question",CD:2008-06-24:229,http://data.parliament.uk/resources/104129
aye,2008-06-17,,"Polyclinics, Question put, That the original words stand part of the Question",CD:2008-06-17:223,http://data.parliament.uk/resources/104123
aye,2008-06-17,,"Sentencing Policy, Question put, That the original words stand part of the Question",CD:2008-06-17:224,http://data.parliament.uk/resources/104124
aye,2008-06-10,,"Counter-Terrorism Bill, Question put, That the clause be read a Second time",CD:2008-06-10:215,http://data.parliament.uk/resources/104115
